19:50:1.340,-1,-1,-1,0.534604,0.294496,2577.625488,0.535950,0.335021,2535.528320,0.532593,0.459566,2545.774414,0.531790,0.533919,2509.361084,0.535108,0.366248,2538.089600,0.582105,0.369328,2534.247070,0.599399,0.473531,2508.065430,0.609925,0.567651,2395.451904,0.612150,0.587547,2372.929199,-1,-1,-1,0.535108,0.366248,2538.089600,0.488978,0.367447,2548.393066,0.470722,0.470360,2518.590820,0.471286,0.564772,2409.916016,0.471405,0.584686,2388.181152,-1,-1,-1,0.561528,0.545391,2513.315430,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.501988,0.544538,2522.114746,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.372,-1,-1,-1,0.535216,0.293825,2569.831299,0.535734,0.335723,2533.792480,0.533575,0.460055,2542.691895,0.533246,0.534561,2507.113525,0.535192,0.366968,2536.022949,0.582063,0.369853,2525.545654,0.599995,0.473257,2510.697021,0.609031,0.568059,2397.569092,0.610942,0.588103,2374.943604,-1,-1,-1,0.535192,0.366968,2536.022949,0.488493,0.367651,2543.966797,0.471188,0.470099,2522.400146,0.471952,0.563940,2406.091797,0.472113,0.583808,2382.830078,-1,-1,-1,0.562807,0.543991,2512.043457,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.503278,0.541859,2518.129395,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.405,-1,-1,-1,0.535434,0.293373,2566.478760,0.535470,0.335950,2532.554199,0.534241,0.459925,2542.468994,0.533958,0.534416,2506.482910,0.535160,0.367226,2535.048096,0.582099,0.369456,2526.663330,0.599802,0.471714,2509.745605,0.609230,0.566456,2398.173828,0.611222,0.586472,2375.859375,-1,-1,-1,0.535160,0.367226,2535.048096,0.488195,0.367825,2547.383057,0.471016,0.469004,2524.607422,0.471510,0.562166,2406.149902,0.471615,0.581910,2382.458496,-1,-1,-1,0.563451,0.542730,2510.430908,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504101,0.540367,2519.330811,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.438,-1,-1,-1,0.535468,0.292812,2564.387939,0.535190,0.335936,2531.350586,0.534544,0.459706,2542.705566,0.534301,0.534183,2506.628418,0.535026,0.367245,2534.213379,0.581882,0.369294,2526.394043,0.599595,0.470790,2508.947510,0.609165,0.566096,2403.775635,0.611180,0.586167,2382.741211,-1,-1,-1,0.535026,0.367245,2534.213379,0.487826,0.367557,2547.117432,0.471261,0.468116,2522.973145,0.470989,0.561589,2408.036621,0.470932,0.581365,2385.049316,-1,-1,-1,0.563663,0.542917,2509.440674,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504682,0.540827,2520.673828,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.469,-1,-1,-1,0.535442,0.292294,2563.671143,0.534902,0.335877,2530.177002,0.534649,0.459553,2543.009033,0.534465,0.534018,2506.892822,0.534838,0.367215,2533.416260,0.581625,0.369147,2526.491699,0.599320,0.470191,2509.733154,0.609112,0.564961,2402.702148,0.611176,0.584938,2381.295898,-1,-1,-1,0.534838,0.367215,2533.416260,0.487622,0.367702,2546.645996,0.471599,0.467932,2521.545654,0.470683,0.561610,2408.998291,0.470489,0.581406,2386.488770,-1,-1,-1,0.563669,0.543116,2510.616699,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.505024,0.541152,2522.044189,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.502,-1,-1,-1,0.535383,0.292670,2562.735352,0.534628,0.335856,2529.841309,0.534681,0.459483,2543.378662,0.534545,0.533928,2507.106934,0.534642,0.367205,2533.260498,0.581361,0.369039,2526.595947,0.599176,0.469645,2510.383545,0.609010,0.564195,2403.446533,0.611082,0.584123,2382.059082,-1,-1,-1,0.534642,0.367205,2533.260498,0.487430,0.367838,2546.394287,0.471865,0.467819,2521.728760,0.470661,0.561407,2409.856934,0.470407,0.581178,2387.482666,-1,-1,-1,0.563731,0.542825,2511.999268,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.505124,0.541072,2522.109131,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.585,-1,-1,-1,0.535034,0.293874,2565.364990,0.534477,0.335843,2529.678467,0.534548,0.459451,2546.432617,0.534467,0.533768,2509.451416,0.534495,0.367223,2533.910889,0.581149,0.369029,2526.535400,0.598958,0.469010,2510.985596,0.608785,0.563008,2404.843994,0.610855,0.582812,2383.615723,-1,-1,-1,0.534495,0.367223,2533.910889,0.487408,0.367998,2546.791260,0.471489,0.467217,2521.911865,0.470297,0.560244,2410.586914,0.470045,0.579890,2388.322021,-1,-1,-1,0.563579,0.542540,2515.370361,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.505090,0.541019,2523.375000,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.618,-1,-1,-1,0.534856,0.294462,2567.141357,0.534458,0.335841,2529.660645,0.534454,0.459455,2548.304688,0.534407,0.533702,2511.041260,0.534457,0.367237,2534.370117,0.581108,0.369018,2526.652344,0.598843,0.468789,2511.041992,0.608658,0.562627,2406.286865,0.610724,0.582384,2385.335938,-1,-1,-1,0.534457,0.367237,2534.370117,0.487416,0.368001,2546.774414,0.471273,0.466971,2522.766357,0.470002,0.559699,2411.983154,0.469734,0.579277,2389.826416,-1,-1,-1,0.563456,0.542427,2518.455811,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.505031,0.541026,2524.224365,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.649,-1,-1,-1,0.534671,0.295082,2569.283447,0.534449,0.335839,2529.655273,0.534350,0.459466,2550.491211,0.534338,0.533617,2512.669922,0.534424,0.367253,2534.917236,0.581077,0.369019,2526.834717,0.598664,0.468634,2511.086182,0.608400,0.562329,2407.604492,0.610449,0.582043,2386.908203,-1,-1,-1,0.534424,0.367253,2534.917236,0.487428,0.368003,2546.768799,0.470858,0.466724,2524.308838,0.470078,0.559230,2414.626953,0.469914,0.578749,2392.690674,-1,-1,-1,0.563318,0.542506,2520.079590,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504969,0.541049,2524.328857,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.679,-1,-1,-1,0.534383,0.296001,2573.308105,0.534445,0.335771,2529.656982,0.534020,0.459430,2551.634521,0.534171,0.533548,2513.797363,0.534337,0.367192,2535.205566,0.581001,0.369128,2528.314697,0.598459,0.468528,2511.171631,0.607911,0.562292,2410.736328,0.609896,0.581990,2390.649170,-1,-1,-1,0.534337,0.367192,2535.205566,0.487438,0.367948,2548.225830,0.470351,0.466336,2526.791504,0.470196,0.558665,2419.089111,0.470163,0.578126,2397.548584,-1,-1,-1,0.563079,0.542372,2523.092285,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504792,0.541120,2524.471191,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.711,-1,-1,-1,0.534065,0.297109,2578.323242,0.534438,0.335695,2529.916504,0.533616,0.459389,2552.401367,0.533889,0.533499,2514.837891,0.534229,0.367117,2535.590576,0.580921,0.369287,2530.066650,0.598196,0.468488,2511.981934,0.607379,0.562409,2416.242920,0.609303,0.582093,2397.095215,-1,-1,-1,0.534229,0.367117,2535.590576,0.487410,0.367865,2549.692139,0.469946,0.466024,2531.138428,0.470292,0.558105,2425.924805,0.470365,0.577488,2404.882080,-1,-1,-1,0.562879,0.542288,2522.797119,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504488,0.541133,2524.815186,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.748,-1,-1,-1,0.533774,0.297635,2580.725098,0.534429,0.335618,2530.211426,0.533122,0.459340,2553.560791,0.533457,0.533415,2515.996826,0.534097,0.367041,2536.101074,0.580866,0.369446,2531.386719,0.597755,0.468553,2512.759277,0.606550,0.562500,2421.312988,0.608389,0.582147,2403.023682,-1,-1,-1,0.534097,0.367041,2536.101074,0.487318,0.367742,2549.571289,0.469646,0.465702,2531.012939,0.470279,0.557559,2427.756348,0.470412,0.576876,2407.104980,-1,-1,-1,0.562539,0.542246,2522.444092,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.504036,0.541158,2525.772949,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.821,-1,-1,-1,0.532468,0.298139,2586.653809,0.534298,0.335794,2535.885986,0.531297,0.459291,2555.989502,0.531335,0.533351,2519.553955,0.533537,0.367110,2540.953857,0.580109,0.370569,2535.147217,0.595842,0.469719,2515.739502,0.603133,0.562725,2420.345215,0.604661,0.582213,2401.266357,-1,-1,-1,0.533537,0.367110,2540.953857,0.487087,0.366931,2556.330811,0.469098,0.464141,2531.324707,0.470146,0.556352,2435.529541,0.470366,0.575671,2416.370605,-1,-1,-1,0.560820,0.541852,2522.784424,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.501783,0.541253,2529.687012,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.856,-1,-1,-1,0.531212,0.297868,2587.606689,0.533925,0.335921,2539.271729,0.530073,0.459240,2557.243652,0.529905,0.533321,2521.994385,0.532949,0.367167,2543.801514,0.579607,0.370633,2535.988037,0.593816,0.470064,2519.744141,0.600185,0.562448,2420.415283,0.601522,0.581843,2400.549561,-1,-1,-1,0.532949,0.367167,2543.801514,0.486781,0.366908,2556.743408,0.468253,0.463819,2532.876465,0.469902,0.555781,2436.284180,0.470248,0.575056,2416.965820,-1,-1,-1,0.559649,0.541685,2523.142334,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500162,0.540983,2532.281982,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.888,-1,-1,-1,0.529799,0.297567,2588.536621,0.532978,0.336060,2542.824219,0.529096,0.459206,2559.096680,0.528926,0.533285,2524.930908,0.531995,0.367246,2546.925537,0.578475,0.370804,2539.611328,0.592710,0.469998,2527.595703,0.599661,0.561373,2421.434082,0.601125,0.580619,2400.201660,-1,-1,-1,0.531995,0.367246,2546.925537,0.485842,0.366691,2557.550537,0.466979,0.463422,2537.248047,0.469605,0.554998,2437.780762,0.470156,0.574217,2417.887207,-1,-1,-1,0.558797,0.541829,2524.385986,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.499100,0.541029,2536.083008,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.921,-1,-1,-1,0.528240,0.297184,2589.340576,0.531359,0.336205,2546.508057,0.527956,0.459143,2564.121826,0.528055,0.533043,2529.300781,0.530496,0.367364,2550.949463,0.576635,0.370881,2542.886475,0.591039,0.469885,2532.610596,0.599329,0.560814,2422.479004,0.601079,0.580001,2400.452637,-1,-1,-1,0.530496,0.367364,2550.949463,0.484310,0.366435,2559.198486,0.464877,0.463108,2546.661865,0.468464,0.553608,2439.847656,0.469220,0.572667,2418.484863,-1,-1,-1,0.557851,0.542035,2527.429443,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.498226,0.540803,2541.030029,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.956,-1,-1,-1,0.526284,0.296826,2590.277588,0.529280,0.336370,2550.382568,0.526460,0.459062,2570.565430,0.526893,0.532758,2535.419678,0.528564,0.367507,2555.474609,0.574217,0.371229,2550.346191,0.589303,0.469742,2539.239014,0.598827,0.560153,2424.253418,0.600841,0.579274,2401.256348,-1,-1,-1,0.528564,0.367507,2555.474609,0.482383,0.366388,2560.968506,0.462736,0.463081,2556.225098,0.466150,0.552754,2442.459961,0.466871,0.571700,2419.707031,-1,-1,-1,0.556489,0.542062,2537.631348,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.497131,0.540919,2546.076416,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:1.987,-1,-1,-1,0.524893,0.296539,2591.287598,0.527192,0.336559,2553.911621,0.525279,0.458969,2577.328369,0.525817,0.532477,2542.406982,0.526706,0.367683,2559.825195,0.572525,0.370416,2553.414551,0.586878,0.468967,2548.694824,0.597630,0.558640,2427.437988,0.599911,0.577660,2403.186523,-1,-1,-1,0.526706,0.367683,2559.825195,0.480646,0.367444,2563.443604,0.461919,0.464306,2563.315918,0.462730,0.553873,2444.057861,0.462901,0.572846,2420.206299,-1,-1,-1,0.555037,0.542119,2550.483643,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.496229,0.540714,2555.134277,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.18,-1,-1,-1,0.523902,0.296259,2591.994629,0.525324,0.336757,2557.262451,0.524214,0.458831,2583.034912,0.524577,0.532268,2550.137695,0.525041,0.367858,2563.779785,0.570938,0.369962,2553.947998,0.585963,0.468187,2550.457275,0.596675,0.558752,2432.186523,0.598944,0.577933,2408.532471,-1,-1,-1,0.525041,0.367858,2563.779785,0.479035,0.368321,2566.448730,0.461600,0.465251,2559.032471,0.461391,0.556433,2445.159912,0.461346,0.575698,2422.385498,-1,-1,-1,0.553474,0.542160,2561.153320,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.495308,0.540487,2566.960693,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.48,-1,-1,-1,0.522861,0.295968,2592.829834,0.523860,0.336965,2561.262451,0.523148,0.458660,2588.750732,0.523284,0.532017,2557.864014,0.523679,0.368028,2568.223389,0.569478,0.370081,2560.746582,0.585203,0.467730,2554.649414,0.595140,0.559446,2444.193115,0.597237,0.578793,2422.101807,-1,-1,-1,0.523679,0.368028,2568.223389,0.477791,0.368888,2576.810059,0.461088,0.465305,2559.651367,0.460107,0.557001,2448.723633,0.459901,0.576347,2426.538086,-1,-1,-1,0.552021,0.541954,2568.761475,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.494118,0.540426,2571.792236,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.80,-1,-1,-1,0.521720,0.295009,2594.072510,0.522356,0.337177,2565.598877,0.522024,0.458436,2593.292725,0.522210,0.531739,2564.379639,0.522271,0.368188,2572.625000,0.567816,0.370573,2562.512939,0.584173,0.468010,2560.108887,0.592809,0.560394,2457.518799,0.594624,0.579804,2437.000732,-1,-1,-1,0.522271,0.368188,2572.625000,0.476273,0.369019,2577.696045,0.460299,0.465633,2560.644531,0.459422,0.557311,2452.015381,0.459238,0.576630,2430.289551,-1,-1,-1,0.550547,0.541681,2578.179199,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.493323,0.539685,2581.632813,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.110,-1,-1,-1,0.519904,0.294389,2595.053223,0.520755,0.337408,2570.190918,0.520612,0.458169,2601.550049,0.520996,0.531318,2574.991943,0.520718,0.368381,2578.161621,0.565788,0.371611,2572.589844,0.582766,0.468545,2569.456543,0.590849,0.560214,2465.797119,0.592548,0.579480,2445.065186,-1,-1,-1,0.520718,0.368381,2578.161621,0.474423,0.368451,2580.052734,0.459024,0.465235,2563.331787,0.459567,0.558413,2469.778809,0.459680,0.577902,2451.068115,-1,-1,-1,0.549212,0.540950,2591.211426,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.492189,0.539765,2590.327881,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.141,-1,-1,-1,0.518101,0.294050,2596.181885,0.519220,0.337641,2574.702148,0.519454,0.457921,2609.945313,0.520065,0.530882,2585.049561,0.519280,0.368573,2583.674316,0.564527,0.371255,2575.991943,0.581123,0.468214,2579.750244,0.589100,0.559845,2482.008789,0.590772,0.579045,2462.460449,-1,-1,-1,0.519280,0.368573,2583.674316,0.473494,0.370321,2581.430908,0.456755,0.466770,2566.973633,0.458959,0.560682,2485.539551,0.459417,0.580207,2469.252686,-1,-1,-1,0.548487,0.540656,2598.341797,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.491331,0.539795,2601.268555,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.174,-1,-1,-1,0.516538,0.294443,2601.057373,0.517815,0.338012,2579.762207,0.518643,0.457783,2619.927002,0.519376,0.530481,2595.767334,0.518028,0.368892,2589.999512,0.562850,0.371760,2593.930420,0.579377,0.467942,2596.065918,0.587036,0.557241,2483.186035,0.588652,0.576084,2460.610107,-1,-1,-1,0.518028,0.368892,2589.999512,0.472600,0.371846,2592.030762,0.454952,0.467332,2571.824951,0.457808,0.560472,2482.435547,0.458404,0.579911,2464.557617,-1,-1,-1,0.547942,0.540491,2609.035645,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.490660,0.539945,2613.499756,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.205,-1,-1,-1,0.515498,0.296219,2614.895508,0.516667,0.338450,2585.740967,0.517932,0.457701,2629.946533,0.518766,0.530143,2606.727539,0.516994,0.369260,2597.018799,0.561740,0.371990,2599.175049,0.577752,0.468000,2599.668457,0.585074,0.557269,2486.207520,0.586619,0.576109,2463.515381,-1,-1,-1,0.516994,0.369260,2597.018799,0.471592,0.372502,2593.191406,0.453314,0.467816,2579.642578,0.456218,0.560129,2484.105957,0.456826,0.579450,2464.998535,-1,-1,-1,0.547491,0.540270,2619.273438,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.490115,0.539855,2627.204346,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.240,-1,-1,-1,0.514808,0.298893,2635.095703,0.515935,0.339155,2595.440918,0.517096,0.457873,2639.035645,0.518024,0.530093,2616.993408,0.516235,0.369847,2606.572510,0.560579,0.372731,2617.305908,0.576237,0.467953,2609.847412,0.583863,0.556779,2495.254150,0.585473,0.575532,2472.335449,-1,-1,-1,0.516235,0.369847,2606.572510,0.471077,0.373339,2603.999268,0.453757,0.468520,2595.279541,0.454649,0.559052,2488.083984,0.454837,0.578102,2466.644775,-1,-1,-1,0.546933,0.540060,2628.466797,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.489425,0.540148,2638.622070,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.273,-1,-1,-1,0.514424,0.300875,2651.976318,0.515446,0.340103,2607.583008,0.516626,0.458262,2647.642090,0.517616,0.530211,2624.339844,0.515751,0.370642,2617.820068,0.560341,0.373121,2622.585449,0.576153,0.468089,2630.871582,0.583413,0.555626,2511.553223,0.584949,0.574141,2487.689453,-1,-1,-1,0.515751,0.370642,2617.820068,0.470971,0.374669,2618.640869,0.454295,0.469530,2617.197510,0.453401,0.558480,2502.702637,0.453212,0.577255,2479.803711,-1,-1,-1,0.546756,0.540024,2633.019287,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.488836,0.540781,2641.838135,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.303,-1,-1,-1,0.514315,0.301709,2661.206299,0.515206,0.341043,2618.810303,0.516375,0.458630,2655.692871,0.517394,0.530324,2631.196777,0.515508,0.371442,2628.246826,0.560252,0.373619,2626.668457,0.576704,0.468062,2644.715332,0.583230,0.554993,2525.974854,0.584609,0.573369,2502.226807,-1,-1,-1,0.515508,0.371442,2628.246826,0.471162,0.376080,2633.758545,0.454563,0.470330,2629.408936,0.453118,0.559859,2523.575195,0.452814,0.578674,2502.408447,-1,-1,-1,0.546628,0.540015,2640.963867,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.488885,0.541686,2652.296387,-1,-1,-1,-1,-1,-1,-1,-1,-1
19:50:2.339,-1,-1,-1,0.514630,0.302129,2666.686523,0.515072,0.341927,2629.274658,0.516295,0.458794,2667.291504,0.517257,0.530133,2641.502197,0.515389,0.372203,2639.019043,0.559963,0.374326,2639.427002,0.577397,0.468075,2643.856201,0.583099,0.555375,2529.062988,0.584303,0.573795,2506.104248,-1,-1,-1,0.515389,0.372203,2639.019043,0.471516,0.377180,2653.580566,0.455119,0.470624,2644.315430,0.453663,0.559761,2541.725342,0.453358,0.578458,2521.207275,-1,-1,-1,0.546523,0.539985,2652.011719,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.489048,0.542559,2664.708252,-1,-1,-1,-1,-1,-1,-1,-1,-1
