20:13:51.487,-1,-1,-1,0.541864,0.277694,2391.114502,0.538456,0.322612,2369.025146,0.532636,0.448505,2368.849121,0.531301,0.525077,2331.188965,0.536977,0.354602,2368.980469,0.583004,0.364349,2375.159424,0.599756,0.474784,2351.792969,0.615410,0.566897,2258.180908,0.618698,0.586244,2239.458496,-1,-1,-1,0.536977,0.354602,2368.980469,0.489767,0.352285,2342.725586,0.476522,0.460429,2267.509521,0.477140,0.558159,2184.071777,0.477269,0.578608,2167.384277,-1,-1,-1,0.561547,0.538405,2331.692627,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500178,0.533410,2322.293213,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.519,-1,-1,-1,0.538853,0.275443,2381.701416,0.533660,0.320277,2363.512939,0.528549,0.446033,2371.457031,0.528007,0.522524,2334.039551,0.532352,0.352476,2365.541992,0.578130,0.362085,2375.480957,0.595727,0.471917,2353.254639,0.611216,0.564619,2259.915039,0.614469,0.584086,2241.247070,-1,-1,-1,0.532352,0.352476,2365.541992,0.485107,0.350998,2339.694092,0.470322,0.459187,2269.602783,0.476706,0.557143,2187.064209,0.478042,0.577628,2170.556396,-1,-1,-1,0.558043,0.531714,2334.789063,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.497073,0.525949,2325.620605,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.549,-1,-1,-1,0.534976,0.273616,2376.852295,0.529965,0.318344,2361.032227,0.525021,0.443379,2376.271484,0.524932,0.519660,2338.583984,0.528686,0.350675,2364.953857,0.574915,0.358816,2378.118896,0.590998,0.467771,2351.457764,0.606187,0.561761,2265.491211,0.609364,0.581422,2248.297852,-1,-1,-1,0.528686,0.350675,2364.953857,0.481856,0.350680,2340.835205,0.468020,0.458639,2275.908691,0.475945,0.556526,2193.438965,0.477602,0.576994,2176.945068,-1,-1,-1,0.554322,0.528446,2340.937500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.494524,0.523334,2329.075928,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.581,-1,-1,-1,0.530564,0.273029,2376.733643,0.527038,0.317553,2361.451172,0.522614,0.442137,2382.900391,0.522802,0.518291,2346.792969,0.525887,0.349954,2366.992188,0.571525,0.358663,2382.942627,0.588066,0.466219,2352.146484,0.602107,0.562175,2274.528564,0.605031,0.582158,2259.004883,-1,-1,-1,0.525887,0.349954,2366.992188,0.478610,0.349548,2344.753662,0.462113,0.456005,2281.836670,0.475223,0.553676,2201.821533,0.477961,0.574069,2185.818604,-1,-1,-1,0.552281,0.527803,2353.377197,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.493016,0.526248,2333.873047,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.660,-1,-1,-1,0.521095,0.274226,2382.783691,0.521622,0.317896,2365.742676,0.516878,0.442591,2390.666748,0.517279,0.518536,2355.155518,0.520391,0.350261,2372.161865,0.565024,0.360843,2387.819824,0.581224,0.466454,2351.588135,0.593245,0.563476,2275.556641,0.595747,0.583664,2260.350342,-1,-1,-1,0.520391,0.350261,2372.161865,0.473237,0.350547,2358.392334,0.455060,0.455599,2307.992920,0.463592,0.550798,2207.840332,0.465392,0.570883,2187.809814,-1,-1,-1,0.547497,0.528558,2354.047607,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.486655,0.525563,2342.679932,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.691,-1,-1,-1,0.517763,0.276484,2397.658691,0.518712,0.318406,2371.402588,0.514549,0.443198,2392.709961,0.514758,0.519064,2356.866699,0.517636,0.350668,2376.874512,0.563033,0.359839,2387.241699,0.575674,0.465522,2351.906738,0.586979,0.562040,2275.678711,0.589331,0.582125,2260.433105,-1,-1,-1,0.517636,0.350668,2376.874512,0.470843,0.351728,2358.462402,0.453822,0.455269,2297.093994,0.458776,0.552548,2207.813721,0.459816,0.572956,2189.957764,-1,-1,-1,0.545121,0.528858,2356.340576,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.483872,0.525595,2348.512207,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.722,-1,-1,-1,0.514931,0.278115,2410.986328,0.514613,0.319013,2378.786377,0.511521,0.443736,2395.270996,0.511181,0.519482,2358.816406,0.513817,0.351136,2383.010498,0.559291,0.359592,2392.669189,0.572991,0.463557,2352.004395,0.578047,0.560428,2275.919678,0.579099,0.580585,2260.702637,-1,-1,-1,0.513817,0.351136,2383.010498,0.466811,0.352178,2365.344482,0.450651,0.455873,2315.806152,0.454098,0.549622,2209.417236,0.454827,0.569465,2188.139404,-1,-1,-1,0.541382,0.529027,2361.423096,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.480311,0.525325,2356.802490,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.753,-1,-1,-1,0.511835,0.278678,2417.396484,0.510869,0.319447,2383.819824,0.508224,0.444135,2398.733643,0.507244,0.519760,2362.258301,0.510189,0.351488,2387.634521,0.555820,0.359694,2389.706299,0.570438,0.463072,2352.512695,0.576248,0.559390,2273.512207,0.577459,0.579462,2257.712158,-1,-1,-1,0.510189,0.351488,2387.634521,0.462912,0.352084,2368.498291,0.446368,0.455685,2330.232422,0.448900,0.547096,2215.130127,0.449439,0.566531,2192.109619,-1,-1,-1,0.537455,0.529120,2368.355713,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.476423,0.526283,2360.962158,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.786,-1,-1,-1,0.508253,0.278561,2419.420410,0.507695,0.319809,2387.811035,0.504644,0.444351,2401.719727,0.503211,0.519972,2366.894287,0.506912,0.351777,2391.365967,0.552794,0.359475,2391.761230,0.565161,0.462285,2352.872314,0.572269,0.557719,2270.040771,0.573753,0.577648,2253.474365,-1,-1,-1,0.506912,0.351777,2391.365967,0.460463,0.353918,2372.445068,0.444121,0.456246,2329.498779,0.443543,0.548131,2217.190674,0.443420,0.567636,2194.729004,-1,-1,-1,0.533346,0.529183,2375.344971,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.472510,0.526864,2367.611816,-1,-1,-1,-1,-1,-1,-1,-1,-1
20:13:51.819,-1,-1,-1,0.504411,0.278561,2420.365234,0.504843,0.320130,2391.259033,0.501274,0.444479,2405.399170,0.499742,0.520085,2372.367676,0.503927,0.352046,2394.872559,0.549611,0.360460,2395.970947,0.561917,0.462062,2353.328125,0.569032,0.557486,2271.974609,0.570516,0.577397,2255.703857,-1,-1,-1,0.503927,0.352046,2394.872559,0.457410,0.354129,2380.388916,0.439740,0.454521,2332.059814,0.440162,0.547059,2225.587891,0.440251,0.566639,2204.293457,-1,-1,-1,0.530067,0.528970,2378.867920,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.469161,0.527824,2374.818848,-1,-1,-1,-1,-1,-1,-1,-1,-1
