18:9:43.658,-1,-1,-1,0.545796,0.294181,2593.024902,0.544710,0.338723,2585.693359,0.545436,0.466191,2601.611328,0.547021,0.540859,2589.528320,0.544888,0.369893,2589.567871,0.589293,0.372977,2622.221191,0.618175,0.466475,2639.796631,0.662536,0.534719,2529.061523,0.671879,0.549091,2506.914551,-1,-1,-1,0.544888,0.369893,2589.567871,0.498753,0.373622,2606.903076,0.473628,0.469660,2637.867920,0.439332,0.546818,2551.963867,0.432194,0.562877,2534.782959,-1,-1,-1,0.576046,0.552985,2610.475586,0.586960,0.713329,2586.400146,0.586715,0.870771,2584.554932,-1,-1,-1,0.517934,0.555338,2611.222656,0.517683,0.714493,2610.950439,0.518705,0.869791,2613.725830,-1,-1,-1
18:9:43.687,-1,-1,-1,0.545455,0.294989,2592.246582,0.545291,0.338869,2586.265625,0.545475,0.466473,2601.199219,0.546917,0.541162,2590.566895,0.545336,0.370025,2589.895996,0.591085,0.372381,2605.250244,0.620296,0.464354,2638.925293,0.665804,0.533462,2545.611572,0.675309,0.547896,2526.948730,-1,-1,-1,0.545336,0.370025,2589.895996,0.499050,0.372801,2588.803223,0.471870,0.466551,2636.670898,0.433135,0.542056,2573.433105,0.425159,0.557605,2560.785645,-1,-1,-1,0.576809,0.552358,2603.649414,0.586522,0.714454,2579.556152,0.592407,0.875486,2553.319824,-1,-1,-1,0.517654,0.554741,2614.785156,0.517185,0.715151,2610.870605,0.518289,0.871240,2608.363281,-1,-1,-1
18:9:43.730,-1,-1,-1,0.545386,0.295648,2592.532715,0.545627,0.338851,2586.879883,0.545483,0.466705,2600.736816,0.546775,0.541414,2591.103271,0.545592,0.369990,2590.241211,0.591063,0.372567,2611.085449,0.621537,0.463006,2638.924561,0.667660,0.530130,2533.282715,0.677350,0.544232,2512.154297,-1,-1,-1,0.545592,0.369990,2590.241211,0.499076,0.372132,2595.770264,0.470231,0.464485,2630.905273,0.430912,0.540380,2579.518555,0.422859,0.555923,2569.241211,-1,-1,-1,0.576586,0.552813,2605.340332,0.586638,0.715427,2585.392578,0.593405,0.878426,2539.535156,-1,-1,-1,0.517381,0.554950,2614.015625,0.516629,0.716068,2613.400879,0.518363,0.873334,2601.275391,-1,-1,-1
18:9:43.766,-1,-1,-1,0.545378,0.296144,2592.161133,0.545751,0.338770,2586.573242,0.545435,0.466802,2601.309326,0.546634,0.541498,2591.775146,0.545674,0.369920,2590.143066,0.591563,0.372459,2603.362549,0.622278,0.462132,2638.079102,0.670448,0.529927,2567.143311,0.680403,0.543939,2552.956055,-1,-1,-1,0.545674,0.369920,2590.143066,0.499098,0.371693,2589.748779,0.466269,0.461329,2624.881836,0.428865,0.539525,2583.676025,0.421240,0.555464,2575.434814,-1,-1,-1,0.576296,0.552645,2608.947021,0.586875,0.715935,2580.591797,0.593089,0.878312,2546.117188,-1,-1,-1,0.517289,0.555018,2615.311768,0.516627,0.716548,2613.395264,0.518372,0.874181,2601.210205,-1,-1,-1
18:9:43.803,-1,-1,-1,0.545366,0.295611,2591.808105,0.545813,0.338655,2586.147217,0.545416,0.466779,2601.796875,0.546604,0.541460,2592.087891,0.545716,0.369819,2589.936279,0.591451,0.372349,2607.949463,0.623785,0.460524,2638.758789,0.674378,0.525797,2587.979248,0.684736,0.539161,2577.823242,-1,-1,-1,0.545716,0.369819,2589.936279,0.499134,0.371787,2594.176025,0.467323,0.461416,2629.463379,0.426656,0.536208,2579.882324,0.418334,0.551512,2569.966064,-1,-1,-1,0.576130,0.552336,2611.766846,0.586621,0.715726,2576.775146,0.592234,0.873521,2559.710205,-1,-1,-1,0.517309,0.554940,2616.436523,0.516176,0.715763,2620.496338,0.518155,0.871005,2603.617920,-1,-1,-1
18:9:43.832,-1,-1,-1,0.545363,0.295174,2591.640381,0.545868,0.338533,2585.693359,0.545417,0.466729,2601.650879,0.546603,0.541414,2592.254639,0.545758,0.369705,2589.555420,0.591895,0.371934,2602.371338,0.625790,0.458587,2639.949951,0.674710,0.525820,2600.559326,0.684673,0.539512,2592.681152,-1,-1,-1,0.545758,0.369705,2589.555420,0.499108,0.371405,2588.129883,0.467468,0.460493,2637.064941,0.422813,0.530297,2577.164307,0.413631,0.544649,2565.184082,-1,-1,-1,0.575826,0.552586,2614.460449,0.586279,0.715227,2585.596436,0.592073,0.871320,2561.237305,-1,-1,-1,0.517339,0.554985,2616.425049,0.516451,0.715556,2621.082031,0.518169,0.868118,2608.787842,-1,-1,-1
18:9:43.863,-1,-1,-1,0.545371,0.294769,2591.014648,0.545891,0.338418,2585.201904,0.545421,0.466670,2601.382324,0.546605,0.541363,2592.344238,0.545777,0.369598,2589.116943,0.591948,0.371797,2602.571289,0.625634,0.458156,2640.846680,0.676310,0.523035,2603.852051,0.686619,0.536233,2596.453125,-1,-1,-1,0.545777,0.369598,2589.116943,0.499151,0.371592,2591.568848,0.466597,0.459791,2636.470703,0.418987,0.526527,2582.409912,0.409225,0.540211,2571.597656,-1,-1,-1,0.575744,0.552910,2614.179443,0.586265,0.715127,2589.605713,0.592034,0.869834,2560.952148,-1,-1,-1,0.517369,0.555003,2616.403564,0.516423,0.715247,2623.092529,0.518061,0.864500,2622.348877,-1,-1,-1
18:9:43.898,-1,-1,-1,0.545380,0.294368,2590.451904,0.545904,0.338248,2584.731445,0.545424,0.466563,2601.264648,0.546610,0.541259,2592.421875,0.545787,0.369437,2588.730713,0.592058,0.371481,2602.432617,0.625907,0.457525,2640.479004,0.679622,0.518267,2598.446533,0.690574,0.530653,2590.040039,-1,-1,-1,0.545787,0.369437,2588.730713,0.499182,0.371666,2594.883057,0.465120,0.458584,2637.580566,0.415137,0.522385,2586.995605,0.404905,0.535446,2576.878662,-1,-1,-1,0.575902,0.552339,2613.984863,0.586725,0.714792,2588.161133,0.592369,0.871303,2557.906982,-1,-1,-1,0.517386,0.554967,2616.391357,0.516460,0.715418,2622.725830,0.518169,0.866200,2621.756836,-1,-1,-1
18:9:43.929,-1,-1,-1,0.545397,0.293960,2589.457764,0.545911,0.338088,2584.498779,0.545425,0.466456,2601.172119,0.546617,0.541155,2592.392578,0.545793,0.369281,2588.530762,0.592119,0.371285,2602.472900,0.626396,0.456895,2641.421631,0.682246,0.514277,2597.873291,0.693642,0.525985,2589.163574,-1,-1,-1,0.545793,0.369281,2588.530762,0.499214,0.371713,2597.724854,0.463774,0.457526,2639.163086,0.411165,0.517552,2589.833252,0.400401,0.529833,2579.967285,-1,-1,-1,0.576043,0.551893,2613.390869,0.586755,0.714729,2586.349121,0.592026,0.868301,2567.479736,-1,-1,-1,0.517392,0.554875,2616.267334,0.516464,0.715668,2621.661865,0.518229,0.864568,2623.132568,-1,-1,-1
18:9:43.962,-1,-1,-1,0.545403,0.293645,2589.104736,0.545917,0.337928,2584.292969,0.545427,0.466352,2601.089844,0.546624,0.541054,2592.346191,0.545798,0.369125,2588.353271,0.592178,0.371077,2602.499512,0.627067,0.456122,2643.332764,0.683892,0.511753,2600.020996,0.695485,0.523102,2591.358643,-1,-1,-1,0.545798,0.369125,2588.353271,0.499207,0.371636,2597.190430,0.461943,0.456084,2639.020020,0.407084,0.512549,2589.488770,0.395860,0.524102,2579.582520,-1,-1,-1,0.576092,0.551909,2612.418213,0.586901,0.714711,2584.947754,0.592462,0.870166,2561.505859,-1,-1,-1,0.517394,0.554785,2616.058350,0.516466,0.715581,2620.278809,0.518383,0.865683,2622.268555,-1,-1,-1
18:9:43.991,-1,-1,-1,0.545406,0.293371,2589.037598,0.545921,0.337766,2584.209961,0.545429,0.466231,2600.954590,0.546630,0.540936,2592.301758,0.545801,0.368964,2588.256592,0.592216,0.370890,2602.534912,0.627886,0.454994,2646.391602,0.685396,0.509221,2603.800049,0.697125,0.520280,2595.281738,-1,-1,-1,0.545801,0.368964,2588.256592,0.499162,0.371426,2596.476318,0.460167,0.454401,2638.282227,0.403366,0.507671,2592.383545,0.391764,0.518552,2583.203857,-1,-1,-1,0.576165,0.551775,2611.608154,0.587011,0.714087,2585.487305,0.592649,0.870907,2552.750000,-1,-1,-1,0.517398,0.554695,2615.867920,0.516513,0.715201,2618.465820,0.518584,0.866046,2617.719727,-1,-1,-1
18:9:44.24,-1,-1,-1,0.545408,0.293132,2589.031250,0.545925,0.337608,2584.123535,0.545431,0.466103,2600.817627,0.546633,0.540813,2592.251221,0.545805,0.368807,2588.157227,0.592200,0.370827,2602.552246,0.628621,0.453574,2648.586670,0.685581,0.508425,2611.723145,0.697166,0.519581,2604.350342,-1,-1,-1,0.545805,0.368807,2588.157227,0.499125,0.371215,2595.463867,0.458900,0.452588,2637.536377,0.401266,0.504459,2595.168945,0.389513,0.515037,2586.695557,-1,-1,-1,0.576222,0.551843,2610.209473,0.586791,0.714340,2586.720459,0.592176,0.869042,2557.651611,-1,-1,-1,0.517385,0.554612,2615.350586,0.516538,0.715781,2613.174561,0.518619,0.865688,2610.031250,-1,-1,-1
18:9:44.59,-1,-1,-1,0.545556,0.292746,2587.323242,0.545929,0.337445,2584.023438,0.545442,0.465965,2600.691895,0.546677,0.540679,2591.774902,0.545811,0.368646,2588.050293,0.592193,0.370625,2602.489258,0.629431,0.452369,2648.335205,0.685980,0.507795,2614.859863,0.697464,0.519051,2608.164795,-1,-1,-1,0.545811,0.368646,2588.050293,0.498914,0.370424,2593.486084,0.458365,0.451157,2637.238281,0.400352,0.502446,2602.725342,0.388564,0.512868,2595.822754,-1,-1,-1,0.576181,0.551840,2609.082275,0.586635,0.715308,2587.009521,0.592083,0.868369,2560.739258,-1,-1,-1,0.517555,0.554542,2614.780273,0.516529,0.716659,2613.301758,0.518713,0.865666,2607.443359,-1,-1,-1
18:9:44.88,-1,-1,-1,0.545674,0.293108,2586.839844,0.545935,0.337233,2583.935791,0.545458,0.465817,2600.593750,0.546736,0.540534,2591.322266,0.545819,0.368436,2587.958496,0.591988,0.370424,2604.663330,0.629655,0.452076,2646.913574,0.686714,0.506658,2614.047363,0.698299,0.517740,2607.474121,-1,-1,-1,0.545819,0.368436,2587.958496,0.498628,0.369171,2592.534180,0.457713,0.449598,2637.282227,0.399198,0.499831,2612.706787,0.387363,0.509992,2607.791748,-1,-1,-1,0.576113,0.551801,2608.001953,0.586716,0.715951,2586.510742,0.591599,0.866139,2575.088867,-1,-1,-1,0.517795,0.554395,2614.717041,0.516528,0.717154,2613.455566,0.518645,0.864915,2609.301270,-1,-1,-1
18:9:44.124,-1,-1,-1,0.545791,0.293062,2586.759277,0.545940,0.337015,2583.848389,0.545474,0.465569,2600.530273,0.546806,0.540287,2590.745605,0.545827,0.368220,2587.877930,0.591584,0.370238,2608.992188,0.629994,0.451658,2647.131592,0.687180,0.505955,2615.158203,0.698785,0.516975,2608.763428,-1,-1,-1,0.545827,0.368220,2587.877930,0.498365,0.367743,2591.547363,0.457066,0.448066,2637.212646,0.398563,0.498313,2613.497314,0.386734,0.508472,2608.754150,-1,-1,-1,0.575974,0.551648,2606.434814,0.586823,0.716062,2586.074707,0.592319,0.868975,2562.323242,-1,-1,-1,0.518151,0.554141,2614.308838,0.516543,0.717159,2613.417480,0.518736,0.865804,2610.908691,-1,-1,-1
18:9:44.156,-1,-1,-1,0.545885,0.292984,2586.824219,0.545945,0.336805,2583.766113,0.545492,0.465273,2600.412598,0.546862,0.539994,2590.494873,0.545835,0.368013,2587.790283,0.591183,0.370117,2612.408691,0.630168,0.450811,2647.384521,0.687562,0.504640,2616.624268,0.699203,0.515558,2610.472168,-1,-1,-1,0.545835,0.368013,2587.790283,0.498604,0.367691,2590.375977,0.456507,0.446828,2638.067627,0.398279,0.497580,2614.360352,0.386507,0.507841,2609.618896,-1,-1,-1,0.575784,0.551524,2608.525146,0.586954,0.715870,2585.457764,0.592337,0.870028,2562.523926,-1,-1,-1,0.518304,0.554031,2614.191895,0.516555,0.716984,2613.103760,0.518701,0.866449,2614.023193,-1,-1,-1
18:9:44.202,-1,-1,-1,0.545985,0.292936,2586.919189,0.545951,0.336602,2583.655273,0.545512,0.464900,2600.273926,0.546917,0.539624,2590.278076,0.545844,0.367812,2587.678223,0.591069,0.369867,2611.701904,0.630487,0.449345,2647.421875,0.687982,0.502937,2617.364258,0.699640,0.513803,2611.352783,-1,-1,-1,0.545844,0.367812,2587.678223,0.498842,0.367632,2589.335449,0.455668,0.444727,2639.510010,0.397861,0.496251,2614.055176,0.386164,0.506676,2608.964111,-1,-1,-1,0.575630,0.551421,2610.298828,0.586964,0.715662,2585.887451,0.592378,0.871015,2561.675781,-1,-1,-1,0.518431,0.553930,2614.082520,0.516576,0.716836,2612.854492,0.518311,0.867393,2613.570801,-1,-1,-1
