18:12:59.695,-1,-1,-1,0.531548,0.228364,2104.034668,0.534932,0.280621,2092.304932,0.544519,0.438675,2112.160645,0.549330,0.522177,2092.680664,0.537296,0.319607,2097.167725,0.592662,0.321276,2092.110840,0.648269,0.429371,2080.349854,0.717838,0.500701,2008.171265,0.732357,0.515587,1993.735596,-1,-1,-1,0.537296,0.319607,2097.167725,0.478950,0.325622,2115.336914,0.438465,0.443202,2109.737305,0.378756,0.523392,2055.558594,0.366434,0.539940,2044.722900,-1,-1,-1,0.585481,0.547011,2094.603760,0.591693,0.759163,2066.994873,0.586518,0.947156,2120.399902,-1,-1,-1,0.516850,0.553526,2112.778320,0.537271,0.760945,2097.591064,0.544695,0.947087,2146.540039,-1,-1,-1
18:12:59.732,-1,-1,-1,0.530698,0.228178,2091.061279,0.534474,0.281702,2091.228516,0.543630,0.439816,2107.800781,0.548883,0.525327,2089.098877,0.536730,0.320667,2095.288330,0.593190,0.320309,2086.997070,0.648909,0.429105,2078.869873,0.719013,0.501085,2008.309326,0.733629,0.516092,1994.197266,-1,-1,-1,0.536730,0.320667,2095.288330,0.478973,0.328198,2113.281250,0.435641,0.444564,2109.765137,0.376322,0.526429,2055.162354,0.364077,0.543327,2044.241821,-1,-1,-1,0.585233,0.548834,2093.112305,0.591446,0.760726,2069.704834,0.586996,0.945274,2133.015869,-1,-1,-1,0.516968,0.556772,2113.540283,0.535694,0.764150,2100.691650,0.545833,0.949455,2148.546387,-1,-1,-1
18:12:59.763,-1,-1,-1,0.529516,0.228719,2084.783936,0.533921,0.282243,2089.750000,0.542788,0.440444,2105.478271,0.548380,0.527513,2087.364258,0.536106,0.321230,2093.604248,0.592914,0.320639,2088.456787,0.648957,0.429381,2079.368896,0.720101,0.501060,2006.698364,0.734953,0.516023,1992.164307,-1,-1,-1,0.536106,0.321230,2093.604248,0.478070,0.328450,2111.829590,0.434867,0.445316,2109.031494,0.374764,0.527604,2056.307617,0.362372,0.544570,2045.762817,-1,-1,-1,0.584834,0.549750,2093.195801,0.591240,0.761071,2069.136719,0.587040,0.945047,2127.964355,-1,-1,-1,0.516182,0.557157,2115.580078,0.535524,0.763705,2101.876465,0.545779,0.949587,2139.934570,-1,-1,-1
18:12:59.794,-1,-1,-1,0.528272,0.229855,2084.154297,0.533125,0.282932,2089.085449,0.541432,0.441116,2104.612793,0.547386,0.527493,2086.729248,0.535173,0.321941,2092.893311,0.592474,0.321024,2089.734863,0.648755,0.429714,2079.914063,0.720297,0.501336,2006.242676,0.735241,0.516297,1991.508423,-1,-1,-1,0.535173,0.321941,2092.893311,0.476742,0.328515,2111.739014,0.434031,0.445941,2109.449463,0.374096,0.529014,2057.140137,0.361741,0.546138,2046.678223,-1,-1,-1,0.584075,0.549645,2093.069092,0.590594,0.760473,2069.600342,0.587569,0.944385,2120.687988,-1,-1,-1,0.514969,0.557126,2115.015137,0.535053,0.762898,2103.647217,0.545467,0.949705,2128.754150,-1,-1,-1
18:12:59.827,-1,-1,-1,0.527630,0.230612,2084.700684,0.532321,0.283309,2088.504883,0.540670,0.441446,2104.212402,0.546536,0.527303,2086.541748,0.534381,0.322330,2092.358887,0.591889,0.321316,2091.662842,0.648303,0.429892,2080.533203,0.719943,0.501309,2004.891602,0.734924,0.516244,1989.763306,-1,-1,-1,0.534381,0.322330,2092.358887,0.475840,0.329174,2111.542480,0.433072,0.446711,2109.964111,0.373333,0.530178,2059.419922,0.361031,0.547366,2049.311035,-1,-1,-1,0.583326,0.549818,2093.107910,0.589800,0.760222,2069.598877,0.587522,0.941748,2125.200195,-1,-1,-1,0.514311,0.557703,2115.461182,0.535072,0.762968,2103.426758,0.544708,0.947628,2132.857178,-1,-1,-1
18:12:59.859,-1,-1,-1,0.526946,0.230995,2085.028320,0.531607,0.283187,2086.036133,0.540192,0.441434,2103.979004,0.545883,0.526885,2086.529541,0.533728,0.322283,2090.440674,0.591309,0.321245,2090.000977,0.647780,0.429890,2080.653076,0.719575,0.500888,2003.833130,0.734600,0.515745,1988.469116,-1,-1,-1,0.533728,0.322283,2090.440674,0.474962,0.329220,2104.882080,0.432526,0.447449,2111.463867,0.372688,0.530696,2062.345215,0.360377,0.547824,2052.521484,-1,-1,-1,0.582702,0.549939,2093.247803,0.589056,0.759900,2069.582031,0.587328,0.938787,2131.249756,-1,-1,-1,0.513843,0.558091,2115.672363,0.535025,0.762822,2103.561279,0.543627,0.947079,2130.743896,-1,-1,-1
18:12:59.892,-1,-1,-1,0.526811,0.230670,2080.603516,0.531235,0.282736,2080.854004,0.539949,0.441328,2103.696289,0.545459,0.526468,2086.570068,0.533392,0.321998,2086.462646,0.590948,0.321146,2087.586670,0.647731,0.429733,2080.376465,0.719581,0.500634,2004.302246,0.734610,0.515465,1989.087402,-1,-1,-1,0.533392,0.321998,2086.462646,0.474517,0.329130,2097.231934,0.432361,0.448005,2113.028320,0.372245,0.530707,2062.134277,0.359864,0.547739,2051.955566,-1,-1,-1,0.582238,0.550221,2093.365967,0.588742,0.759706,2069.517822,0.588000,0.939271,2126.023926,-1,-1,-1,0.513676,0.558623,2115.747803,0.535044,0.762857,2103.489502,0.541941,0.943457,2143.422607,-1,-1,-1
18:12:59.923,-1,-1,-1,0.526717,0.230011,2073.629639,0.530779,0.282495,2077.462646,0.539738,0.441284,2103.524414,0.545113,0.526169,2086.604004,0.533000,0.321857,2083.862793,0.590389,0.321320,2087.519043,0.647629,0.429605,2080.545166,0.719608,0.500401,2004.607910,0.734663,0.515208,1989.420410,-1,-1,-1,0.533000,0.321857,2083.862793,0.474456,0.329751,2102.892334,0.432008,0.448251,2112.983887,0.371763,0.530906,2061.780273,0.359353,0.547932,2051.539551,-1,-1,-1,0.581817,0.550541,2093.576660,0.589176,0.759637,2069.536621,0.589476,0.940706,2119.633057,-1,-1,-1,0.513451,0.558916,2115.584961,0.535045,0.762769,2103.423096,0.541799,0.941769,2149.190674,-1,-1,-1
18:12:59.953,-1,-1,-1,0.526500,0.230108,2073.411377,0.530251,0.282508,2077.169922,0.539387,0.441284,2103.500000,0.544674,0.525960,2086.640625,0.532516,0.321875,2083.636475,0.589812,0.321517,2087.595459,0.647541,0.429530,2080.510254,0.719423,0.500684,2004.399658,0.734459,0.515568,1989.177490,-1,-1,-1,0.532516,0.321875,2083.636475,0.474366,0.330363,2108.603760,0.431511,0.448423,2112.195068,0.371177,0.531257,2062.054199,0.358757,0.548309,2052.026123,-1,-1,-1,0.581304,0.550943,2093.519287,0.589006,0.759762,2069.434570,0.591383,0.940408,2122.329346,-1,-1,-1,0.513196,0.559363,2115.426758,0.535075,0.762894,2103.399902,0.541847,0.943176,2145.522705,-1,-1,-1
18:12:59.983,-1,-1,-1,0.526210,0.230503,2076.031006,0.529651,0.282565,2077.632568,0.539003,0.441279,2103.512207,0.544192,0.525788,2086.673096,0.531969,0.321912,2083.988770,0.589094,0.321837,2087.822510,0.647488,0.429682,2080.520264,0.719312,0.500940,2004.239990,0.734338,0.515847,1988.983887,-1,-1,-1,0.531969,0.321912,2083.988770,0.473995,0.330768,2109.749023,0.431009,0.449090,2112.064453,0.370525,0.531781,2061.478516,0.358071,0.548809,2051.361328,-1,-1,-1,0.580716,0.551463,2093.463623,0.588743,0.759964,2069.179932,0.590443,0.941188,2122.030029,-1,-1,-1,0.512890,0.559816,2115.244873,0.535053,0.762960,2103.431641,0.541915,0.942710,2149.666016,-1,-1,-1
