epoch;acc;loss;val_acc;val_loss
0;0.025516795865633074;7.42431590230582;0.02798708288482239;7.35888096898698
1;0.025516795875259148;7.179434433771966;0.02798708288482239;7.226191620267246
2;0.02648578811369509;7.009090290513149;0.02852529601722282;6.958822255242372
3;0.026485788123321162;6.855044037180662;0.02852529601722282;6.901489964342477
4;0.027131782945736434;6.787263377384314;0.02852529601722282;6.856229432047504
5;0.02777777778740385;6.713465917326067;0.030139935414424113;6.742079008510988
6;0.028423772609819122;6.595386163824904;0.031216361679224973;6.671211427456596
7;0.028423772609819122;6.532257576629481;0.031216361679224973;6.608850658773991
8;0.02906976745148654;6.482595144316208;0.031754574811625406;6.565369068100583
9;0.02939276486750721;6.404745354516869;0.03498385360602799;6.468662927943744
10;0.03779069769367075;6.361654632775358;0.04897739504843918;6.449765734061743
11;0.07848837209302326;6.3416971556592046;0.10441334768568353;6.4313762421500185
12;0.10626614989005317;6.321983514830124;0.10010764262648009;6.41283194472125
13;0.10723514213811519;6.302098176892105;0.0984930032292788;6.394224860311453
14;0.10562015503875968;6.282284958418026;0.0968783638320775;6.375803969006492
15;0.10239018089780512;6.2627038302655675;0.09526372443487621;6.357556191147721
16;0.09980620158889189;6.243229922706151;0.09364908503767493;6.34007391298292
17;0.09916020675685054;6.224017310820193;0.09364908503767493;6.322193074919308
18;0.09754521963824289;6.205484196813224;0.09311087190527449;6.305567278415446
19;0.09657622735167659;6.187934139902278;0.09203444564047362;6.291084850565866
20;0.0949612403197036;6.172585972827842;0.09203444564047362;6.278793874418261
21;0.09302325581395349;6.159496136105954;0.09095801937567277;6.269052118223373
22;0.09270025840755888;6.149092259025081;0.09095801937567277;6.2617942224406065
23;0.09205426357551755;6.140603512756584;0.09095801937567277;6.255865061116295
24;0.08979328165374677;6.13304291584695;0.09041980624327234;6.250782873453442
25;0.0891472868313315;6.126761850460555;0.0898815931108719;6.2463614514620875
26;0.08850129199929016;6.120691751632887;0.08934337997847147;6.241581851879157
27;0.08817829459289556;6.114701927786341;0.08934337997847147;6.236679486232631
28;0.08785529717687489;6.1089427243215475;0.09041980624327234;6.2318208415233665
29;0.08624031007751938;6.103749846919254;0.08934337997847147;6.227314794025072
30;0.08624031011602368;6.098029267264275;0.0844994617868676;6.221985505394581
31;0.07784237727060798;6.092217791604133;0.077502691065662;6.21687438310925
32;0.07784237728023406;6.086499157494044;0.07696447793326157;6.211722480211371
33;0.07978036176673202;6.081101095953653;0.07642626480086114;6.206583464492124
34;0.07978036175710594;6.075763858874023;0.07642626480086114;6.201800166213217
35;0.0833333333429594;6.0702710841669285;0.07857911733046287;6.196025671307058
36;0.08042635658914729;6.064478286477023;0.07857911733046287;6.190563495500481
37;0.07978036175710594;6.058785007289522;0.07911733046286329;6.184853044084892
38;0.08074935400516796;6.052978461410956;0.08019375672766416;6.17911971654779
39;0.0784883721122754;6.046907272141725;0.08180839612486544;6.172341626478345
40;0.08139534883720931;6.040340521538904;0.08234660925726588;6.166321652826118
41;0.08074935401479404;6.033809672954471;0.08719052744886975;6.15913500133962
42;0.08559431526473019;6.026612198013976;0.0898815931108719;6.151482072405204
43;0.08753229978010636;6.019196959429009;0.08719052744886975;6.144113011201052
44;0.08914728684095757;6.010970355928406;0.08880516684607104;6.136506842078383
45;0.09496124027157322;6.002582041176098;0.09472551130247578;6.128054815421705
46;0.10400516797790847;5.993987860913733;0.09956942949407965;6.119912523242963
47;0.11240310078481987;5.985171642106325;0.10656620021528525;6.110902739033119
48;0.11304909561686122;5.975722956102948;0.10818083961248655;6.099858284509862
49;0.12047803619496274;5.964367510428416;0.11517761033369214;6.088508260519563
