epoch;acc;loss;val_acc;val_loss
0;0.082687338501292;9.637193458024846;0.09364908503767493;8.886680537070859
1;0.08624031009677152;9.083503917822235;0.09634015069967707;8.607558856610975
2;0.0868863049191868;8.848144159144518;0.09795479009687837;8.560610450892453
3;0.07009043928611186;8.78839146813681;0.08288482238966631;8.552212568350834
4;0.07655038761615138;8.76396918728062;0.09149623250807319;8.514862773749492
5;0.07816537471550687;8.740639348978837;0.09526372443487621;8.505773058235324
6;0.0836563307878583;8.730230112100449;0.09956942949407965;8.495696230519831
7;0.08785529717687489;8.721353010921824;0.1038751345532831;8.486236991102139
8;0.08979328165374677;8.713479502872595;0.1054897739504844;8.47905084314336
9;0.09011627907939351;8.704357100395578;0.1054897739504844;8.470620166883274
10;0.09011627907939351;8.698020622095704;0.10602798708288483;8.463688982315803
11;0.09043927650504026;8.686589408598513;0.10710441334768568;8.456358945023256
12;0.0914082687434762;8.673464789871097;0.10818083961248655;8.424286420943277
13;0.09140826873385013;8.588629520524687;0.10764262648008611;8.249074452403287
14;0.09205426357551755;8.483344304777239;0.10818083961248655;8.222574823510916
15;0.09205426357551755;8.47453791842596;0.10764262648008611;8.212250284537816
16;0.09108527135633375;8.467503445401055;0.10764262648008611;8.200280228523443
17;0.09108527135633375;8.461703854937886;0.10710441334768568;8.192218875987665
18;0.09173126615949688;8.456588306476288;0.10710441334768568;8.186333148163795
19;0.09205426352738719;8.454650158105894;0.10710441334768568;8.17939944210812
20;0.09043927644728382;8.449772053602747;0.1092572658772874;8.169349636533674
21;0.09076227390180878;8.429945807740362;0.10710441334768568;8.144720007965203
22;0.08914728686020972;8.419566349157684;0.1054897739504844;8.129262998619941
23;0.09043927648578812;8.410729174158062;0.10064585575888052;8.1248796886982
24;0.08979328166337285;8.405841001860548;0.09956942949407965;8.127086152558178
25;0.09076227392106093;8.401853048832226;0.10172228202368137;8.124721795801712
26;0.08979328166337285;8.397516898714603;0.0984930032292788;8.120867927313107
27;0.09334625324922631;8.393406057234575;0.10226049515608181;8.134483810133261
28;0.09431524549728833;8.389136716068869;0.10172228202368137;8.132959459774973
29;0.09560723515174493;8.387721825631706;0.10871905274488698;8.123266520618238
30;0.09883720930232558;8.379474777891962;0.10871905274488698;8.121656130666496
31;0.09689922481582762;8.378805793841064;0.1092572658772874;8.112031508056674
32;0.0972222222318483;8.372627625477714;0.10979547900968784;8.116402992519546
33;0.0988372092638213;8.370839316099497;0.11302475780409042;8.118354005372177
34;0.10045219638242894;8.363030965938124;0.11356297093649086;8.104864576532716
35;0.10077519383695391;8.361729488816373;0.11356297093649086;8.110618741186366
36;0.10400516795865633;8.355741335748085;0.11194833153928956;8.113780855234268
37;0.10077519380807569;8.351915125390972;0.11463939720129171;8.105895182031604
38;0.10303617571059431;8.341488024985143;0.11410118406889128;8.097287618433826
39;0.10529715764199117;8.334153160568356;0.11410118406889128;8.117763059644833
40;0.10239018087855298;8.330055373583653;0.116254036598493;8.095132189495057
41;0.10335917313624106;8.372461454504837;0.11410118406889128;8.11513189453355
42;0.10400516795865633;8.363572289469323;0.11141011840688912;8.097833786636944
43;0.10626614990930533;8.351683900029776;0.10764262648008611;8.087771387480046
44;0.10368217050413137;8.340236640407749;0.10871905274488698;8.082519720650335
45;0.11078811373359473;8.330831679262856;0.10818083961248655;8.080855133715692
46;0.11143410854638393;8.33192240052137;0.11571582346609258;8.07324867407652
47;0.10949612404063383;8.324644322851215;0.11894510226049515;8.064350753605558
48;0.11434108523281354;8.317631943281306;0.11894510226049515;8.061160699671898
49;0.1182170542635659;8.311495612142005;0.11840688912809473;8.05953798406989
50;0.11918604653088005;8.306222582972326;0.12002152852529602;8.067694072702858
51;0.11304909564573944;8.301073281339896;0.11948331539289558;8.074791199424423
52;0.1156330749739048;8.294571435420703;0.12217438105489774;8.077636045069946
53;0.11757105939302026;8.293110060137371;0.12378902045209902;8.114426500445674
54;0.12177002583979328;8.285929573906792;0.12486544671689989;8.084792086331271
55;0.11918604647312361;8.286379737755434;0.12378902045209902;8.097481016450601
56;0.12080103361098342;8.294132358344026;0.1216361679224973;8.101516676411048
57;0.12306201550387597;8.277648110106318;0.12378902045209902;8.079659949334497
58;0.12435400517758473;8.270989940456026;0.1286329386437029;8.102127973178744
59;0.12467700258397933;8.268097847931145;0.12271259418729817;8.087760209010671
60;0.1256459948416674;8.273822977869393;0.11840688912809473;8.094282345828251
61;0.12564599483204134;8.26839075285643;0.13078579117330463;8.063344489129419
62;0.13404392761007453;8.255030542073015;0.12809472551130247;8.059876906987284
63;0.13791989667933116;8.258787295615026;0.12970936490850377;8.070030732098385
64;0.13888888892739318;8.241905063313723;0.13293864370290634;8.088985318901464
65;0.1382428940760997;8.256430947503379;0.13347685683530677;8.045231903844039
66;0.14114987080103358;8.255645066884753;0.14208826695371368;8.079931617424743
67;0.13630490957997565;8.255727223339623;0.05435952637244349;8.13557603849405
68;0.05297157623701625;8.318958859110987;0.06404736275565123;8.060246400350646
69;0.0917312661498708;8.283386055505245;0.11302475780409042;8.056706557874403
70;0.12596899224806202;8.26817001051989;0.13347685683530677;8.041660408927498
71;0.1421188630490956;8.254268086849873;0.13509149623250807;8.034607117861285
72;0.14470284241576528;8.236620284482182;0.13509149623250807;8.037852054006702
73;0.10400516796828241;8.33717405580427;0.030139935414424113;8.400100874823826
74;0.04392764857881137;8.378070749977763;0.031754574811625406;8.103734026940698
75;0.04360465118204285;8.330198682247822;0.03229278794402583;8.09445257361405
76;0.04425064600445811;8.322502582264192;0.03283100107642627;8.08334868485499
77;0.04586563309418755;8.313848339001954;0.03336921420882669;8.076741138238567
78;0.04748062016466483;8.308044502593441;0.03659849300322928;8.071265492167232
