epoch;acc;loss;val_acc;val_loss
0;0.06944444446369659;3.5545662601480803;0.0844994617868676;3.553699144377775
1;0.0875322997608542;3.55280050134782;0.09203444564047362;3.5518432936447684
2;0.09043927649541418;3.55075213459419;0.07481162540365985;3.549625665173977
3;0.09011627903126315;3.54827837919388;0.07427341227125941;3.5469156748768587
4;0.08624031008714546;3.5451881152406837;0.07427341227125941;3.5434262924481774
5;0.08624031008714546;3.5410987696290324;0.07427341227125941;3.5386784669529123
6;0.08624031009677152;3.5351433298076462;0.07427341227125941;3.531360809205038
7;0.08624031009677152;3.5251765516069202;0.07427341227125941;3.5179791761034913
8;0.08624031009677152;3.5047153028098803;0.07427341227125941;3.4876467668330067
9;0.08624031008714546;3.4505519934710915;0.07427341227125941;3.397437985413041
10;0.08624031011602368;3.2923058650290318;0.07427341227125941;3.186241065211137
11;0.08624031009677152;3.1468791339440556;0.07427341227125941;3.144424964331965
12;0.08624031003901508;3.1281528522185886;0.07427341227125941;3.1328819005943602
13;0.08914728682170543;3.117851418118144;0.09472551130247578;3.1231839061424984
14;0.09205426357551755;3.1095478910500383;0.09472551130247578;3.11616338005107
15;0.09205426358514363;3.1024317427199017;0.09472551130247578;3.109677406378788
16;0.09205426358514363;3.0961073935801977;0.09472551130247578;3.1042861856351758
17;0.09205426358514363;3.09075233794614;0.09472551130247578;3.099397272031967
18;0.09205426356589147;3.085569753203281;0.09472551130247578;3.0951319197663962
19;0.09205426357551755;3.0809991599977478;0.09472551130247578;3.090735699568421
20;0.09205426357551755;3.0766110266209883;0.09472551130247578;3.0868421899489618
21;0.09205426358514363;3.072553110369108;0.09472551130247578;3.0833780478096626
22;0.08817829458326948;3.069033795856998;0.09472551130247578;3.0800419100134184
23;0.08753229978010636;3.065454025293197;0.09472551130247578;3.076485400051039
24;0.09205426358514363;3.0621051819133513;0.09472551130247578;3.0736273235858964
25;0.09205426356589147;3.0589832095212715;0.09472551130247578;3.070749132445862
26;0.09205426358514363;3.0560485959361072;0.09472551130247578;3.0682297081428915
27;0.09205426356589147;3.0533490569092505;0.09472551130247578;3.0655597141664175
28;0.09205426357551755;3.0509239191848794;0.09472551130247578;3.0632749532857675
29;0.09205426357551755;3.0485237969292536;0.09472551130247578;3.061246794956236
30;0.09205426356589147;3.0462204615275064;0.09472551130247578;3.0590902391111374
31;0.09205426356589147;3.044197641293824;0.09472551130247578;3.0572880071510666
32;0.09205426360439577;3.042121791100317;0.09472551130247578;3.0550375292709235
33;0.09205426357551755;3.0404292477501764;0.09472551130247578;3.053264760611773
34;0.09205426358514363;3.0385038094927173;0.09472551130247578;3.0516005096189174
35;0.09205426356589147;3.036983931095409;0.09472551130247578;3.0499774008443974
36;0.09205426360439577;3.0354825403031143;0.09472551130247578;3.0484787434884884
37;0.09205426356589147;3.034153436197483;0.09472551130247578;3.047003985221214
38;0.09205426358514363;3.032742322877396;0.09472551130247578;3.0457423069505314
39;0.09205426358514363;3.0313955425292023;0.09472551130247578;3.0444435082672743
40;0.09205426358514363;3.0303801301221824;0.09472551130247578;3.0431764513350408
41;0.09205426358514363;3.029462104003867;0.09472551130247578;3.0420561622110456
42;0.09205426356589147;3.0283617375741017;0.09472551130247578;3.0411089875598
43;0.09205426358514363;3.027216664888446;0.09472551130247578;3.0398680884050218
44;0.09205426356589147;3.0265283313524507;0.09472551130247578;3.0389907860524943
45;0.09205426358514363;3.0255008495439237;0.09472551130247578;3.0380114159106695
46;0.09205426356589147;3.0248157756273137;0.09472551130247578;3.037098381311439
47;0.09205426358514363;3.024043009878745;0.09472551130247578;3.036279624963602
48;0.09205426358514363;3.02341232804981;0.09472551130247578;3.0353173301089056
49;0.09205426356589147;3.022754809653112;0.09472551130247578;3.034779520927897
50;0.09205426358514363;3.022046045431487;0.09472551130247578;3.03393691989911
51;0.09205426356589147;3.021342965675571;0.09472551130247578;3.033182634090838
52;0.09205426360439577;3.0207575131448356;0.09472551130247578;3.032552759408694
53;0.09205426357551755;3.020225231653652;0.09472551130247578;3.0319894563779637
54;0.09205426358514363;3.019602953617579;0.09472551130247578;3.0311615254060316
55;0.09205426356589147;3.019125396275089;0.09472551130247578;3.030290300802471
56;0.09205426358514363;3.0187938798613634;0.09472551130247578;3.0298519770988737
57;0.09205426360439577;3.0182838637083385;0.09472551130247578;3.028957762425631
58;0.09205426356589147;3.01754428249921;0.09472551130247578;3.0284883968283465
59;0.09205426360439577;3.0172136335101856;0.09472551130247578;3.028158360841585
60;0.09205426356589147;3.016600576790112;0.09472551130247578;3.027307228328594
61;0.09205426357551755;3.016247409258702;0.09472551130247578;3.026781501503114
62;0.09205426356589147;3.0159728021892773;0.09472551130247578;3.026200531630008
63;0.09205426356589147;3.0154304479751786;0.09472551130247578;3.025658741449001
64;0.09205426352738719;3.014890306063709;0.09472551130247578;3.0251112813200196
65;0.09205426357551755;3.0146926016154523;0.09472551130247578;3.024803455730557
66;0.09205426358514363;3.014493374861488;0.09472551130247578;3.024143025744205
67;0.09205426358514363;3.013806257445067;0.09472551130247578;3.023589226093436
68;0.09205426352738719;3.013501174074119;0.09472551130247578;3.0234928829164374
69;0.09205426352738719;3.0129083706118958;0.09472551130247578;3.0225402633905154
