"time","head_x","head_y","head_z","neck_x","neck_y","neck_z","torso_x","torso_y","torso_z","waist_x","waist_y","waist_z","left_collar_x","left_collar_y","left_collar_z","left_shoulder_x","left_shoulder_y","left_shoulder_z","left_elbow_x","left_elbow_y","left_elbow_z","left_wrist_x","left_wrist_y","left_wrist_z","left_hand_x","left_hand_y","left_hand_z","right_collar_x","right_collar_y","right_collar_z","right_shoulder_x","right_shoulder_y","right_shoulder_z","right_elbow_x","right_elbow_y","right_elbow_z","right_wrist_x","right_wrist_y","right_wrist_z","right_hand_x","right_hand_y","right_hand_z","left_hip_x","left_hip_y","left_hip_z","left_knee_x","left_knee_y","left_knee_z","left_ankle_x","left_ankle_y","left_ankle_z","right_hip_x","right_hip_y","right_hip_z","right_knee_x","right_knee_y","right_knee_z","right_ankle_x","right_ankle_y","right_ankle_z","v_time","v_head_x","v_head_y","v_head_z","v_neck_x","v_neck_y","v_neck_z","v_torso_x","v_torso_y","v_torso_z","v_waist_x","v_waist_y","v_waist_z","v_left_collar_x","v_left_collar_y","v_left_collar_z","v_left_shoulder_x","v_left_shoulder_y","v_left_shoulder_z","v_left_elbow_x","v_left_elbow_y","v_left_elbow_z","v_left_wrist_x","v_left_wrist_y","v_left_wrist_z","v_left_hand_x","v_left_hand_y","v_left_hand_z","v_right_collar_x","v_right_collar_y","v_right_collar_z","v_right_shoulder_x","v_right_shoulder_y","v_right_shoulder_z","v_right_elbow_x","v_right_elbow_y","v_right_elbow_z","v_right_wrist_x","v_right_wrist_y","v_right_wrist_z","v_right_hand_x","v_right_hand_y","v_right_hand_z","v_left_hip_x","v_left_hip_y","v_left_hip_z","v_left_knee_x","v_left_knee_y","v_left_knee_z","v_left_ankle_x","v_left_ankle_y","v_left_ankle_z","v_right_hip_x","v_right_hip_y","v_right_hip_z","v_right_knee_x","v_right_knee_y","v_right_knee_z","v_right_ankle_x","v_right_ankle_y","a_time","a_head_x","a_head_y","a_head_z","a_neck_x","a_neck_y","a_neck_z","a_torso_x","a_torso_y","a_torso_z","a_waist_x","a_waist_y","a_waist_z","a_left_collar_x","a_left_collar_y","a_left_collar_z","a_left_shoulder_x","a_left_shoulder_y","a_left_shoulder_z","a_left_elbow_x","a_left_elbow_y","a_left_elbow_z","a_left_wrist_x","a_left_wrist_y","a_left_wrist_z","a_left_hand_x","a_left_hand_y","a_left_hand_z","a_right_collar_x","a_right_collar_y","a_right_collar_z","a_right_shoulder_x","a_right_shoulder_y","a_right_shoulder_z","a_right_elbow_x","a_right_elbow_y","a_right_elbow_z","a_right_wrist_x","a_right_wrist_y","a_right_wrist_z","a_right_hand_x","a_right_hand_y","a_right_hand_z","a_left_hip_x","a_left_hip_y","a_left_hip_z","a_left_knee_x","a_left_knee_y","a_left_knee_z","a_left_ankle_x","a_left_ankle_y","a_left_ankle_z","a_right_hip_x","a_right_hip_y","a_right_hip_z","a_right_knee_x","a_right_knee_y","a_right_knee_z","a_right_ankle_x","a_right_ankle_y"
"18:17:6.208",0.591863,0.350356,3046.881348,0.596604,0.385175,3034.000488,0.597282,0.479849,3091.402588,0.59788,0.538588,3065.359619,0.596781,0.409981,3048.833984,0.63337,0.408338,3020.565918,0.647377,0.488335,3062.036865,0.649633,0.558222,2962.623779,-1,-1,-1,0.596781,0.409981,3048.833984,0.559642,0.406297,3080.497559,0.540401,0.481616,3023.911133,-1,-1,-1,-1,-1,-1,0.621917,0.532472,3071.713379,-1,-1,-1,-1,-1,-1,0.573511,0.533818,3083.105225,-1,-1,-1,-1,-1,-1,0.0530621,0.0450118666666667,101.596044933333,-1.53333333333302e-06,-8.27000000000004e-05,0.0464518000000074,6.33333333333412e-06,-4.69999999999989e-05,-0.248868800000006,3.0033333333331e-05,-2.77000000000009e-05,0.137231433333333,4.66666666665283e-07,-8.00666666666672e-05,-0.0333659000000049,-9.75000000000022e-05,0.000160933333333333,0.34030763333332,4.21333333333311e-05,0.000117766666666667,0.171899399999999,-6.6066666666668e-05,9.55999999999994e-05,-8.95333333270779e-05,0,0,0,4.66666666665283e-07,-8.00666666666672e-05,-0.0333659000000049,4.99999999999982e-05,1.77000000000001e-05,0.184537766666669,-0.0010392,-7.44999999999996e-05,0.333626299999999,0,0,0,0,0,0,2.46333333333348e-05,4.99999999999982e-05,-0.00405273333334056,0,0,0,0,0,0,3.31999999999999e-05,0.0001359,-0.0490804000000026,0,0,0,0,0,0,0.00176873666666667,0.00150039555555556,3.38653483111111,6.94771241830016e-08,1.52960784313723e-06,-0.000168729215685857,7.28758169935424e-08,2.81176470588241e-06,-0.00670584039215731,9.32679738561482e-08,3.33352941176474e-06,0.00398269875817025,6.75163398692052e-08,1.57816993464051e-06,-0.00203155352941177,-2.56960784313736e-06,7.57032679738565e-06,0.0305222701307182,3.14758169934628e-06,6.12849673202615e-06,0.0136276898039215,-1.84339869281052e-06,4.66999999999997e-06,0.00277495281045792,0,0,0,6.75163398692052e-08,1.57816993464051e-06,-0.00203155352941177,1.73529411764595e-07,-2.10313725490196e-06,0.0123538667320264,-7.61870588235294e-05,-1.05499999999999e-05,0.047973904117647,0.00152030980392157,0.00149951176470588,3.11939721176471,0,0,0,3.47581699346444e-07,4.42647058823525e-06,0.000201440261437538,0,0,0,0,0,0,5.16470588235299e-07,1.20603921568627e-05,-0.000896889803921737,0,0,0,0,0,0
"18:17:6.238",0.593093,0.35371,3077.395264,0.597719,0.385079,3034.748535,0.598429,0.481287,3081.227295,0.599405,0.540413,3064.20752,0.597903,0.409946,3046.627197,0.635093,0.407764,3019.835938,0.648788,0.487501,3064.468018,0.648781,0.559905,2982.41333,-1,-1,-1,0.597903,0.409946,3046.627197,0.566123,0.419983,3066.344727,0.574531,0.499242,3001.099609,-1,-1,-1,-1,-1,-1,0.623621,0.542988,3065.487061,-1,-1,-1,-1,-1,-1,0.574974,0.543033,3078.876709,-1,-1,-1,-1,-1,-1,4.09999999999984e-05,0.000111800000000001,1.01713053333334,3.71666666666659e-05,-3.1999999999995e-06,0.0249349000000014,3.82333333333336e-05,4.79333333333332e-05,-0.339176433333326,5.08333333333333e-05,6.08333333333359e-05,-0.0384032999999969,3.73999999999985e-05,-1.16666666666691e-06,-0.0735595666666692,5.74333333333343e-05,-1.91333333333321e-05,-0.0243326666666538,4.7033333333335e-05,-2.78e-05,0.0810384333333332,-2.83999999999988e-05,5.60999999999997e-05,0.659651699999995,0,0,0,3.73999999999985e-05,-1.16666666666691e-06,-0.0735595666666692,0.000216033333333336,0.000456199999999999,-0.471761066666659,0.00113766666666667,0.000587533333333334,-0.76038413333334,0,0,0,0,0,0,5.67999999999976e-05,0.000350533333333336,-0.207543933333333,0,0,0,0,0,0,4.87666666666664e-05,0.000307166666666666,-0.140950533333322,0,0,0,0,0,0,-0.00176737,-0.00149666888888889,-3.35263048,1.28999999999996e-06,2.65000000000003e-06,-0.0007172300000002,1.06333333333332e-06,3.1644444444444e-06,-0.00301025444444399,6.9333333333341e-07,2.95111111111123e-06,-0.005854491111111,1.23111111111111e-06,2.63000000000001e-06,-0.00133978888888881,5.16444444444455e-06,-6.00222222222218e-06,-0.0121546766666658,1.63333333333466e-07,-4.85222222222223e-06,-0.00302869888888886,1.25555555555564e-06,-1.31666666666666e-06,0.0219913744444441,0,0,0,1.23111111111111e-06,2.63000000000001e-06,-0.00133978888888881,5.53444444444458e-06,1.46166666666666e-05,-0.0218766277777776,7.25622222222222e-05,2.20677777777778e-05,-0.0364670144444446,0,0,0,0,0,0,1.07222222222209e-06,1.00177777777779e-05,-0.00678303999999975,0,0,0,0,0,0,5.18888888888884e-07,5.70888888888886e-06,-0.00306233777777733,0,0,0,0,0,0
"18:17:6.271",0.595179,0.366265,3124.256348,0.599689,0.385914,3034.780273,0.60008,0.483397,3071.809326,0.600311,0.542753,3058.355225,0.599789,0.41081,3044.151855,0.636794,0.410367,3020.571045,0.650294,0.49049,3056.321533,0.649354,0.564361,2992.678467,-1,-1,-1,0.599789,0.41081,3044.151855,0.570056,0.424454,3050.636963,0.580989,0.504489,2999.098877,-1,-1,-1,-1,-1,-1,0.623842,0.553117,3051.979492,-1,-1,-1,-1,-1,-1,0.576798,0.552516,3071.684326,-1,-1,-1,-1,-1,-1,6.32121212121222e-05,0.000380454545454545,1.42003284848484,5.96969696969705e-05,2.53030303030295e-05,0.0009617575757478,5.00303030303018e-05,6.3939393939394e-05,-0.285393000000003,2.74545454545477e-05,7.09090909090912e-05,-0.177342272727277,5.71515151515168e-05,2.61818181818191e-05,-0.0750103636363554,5.15454545454531e-05,7.88787878787869e-05,0.0222759696969688,4.56363636363639e-05,9.05757575757565e-05,-0.246863181818188,1.73636363636344e-05,0.000135030303030304,0.311064757575767,0,0,0,5.71515151515168e-05,2.61818181818191e-05,-0.0750103636363554,0.000119181818181817,0.000135484848484849,-0.475992848484855,0.000195696969696969,0.000158999999999998,-0.0606282424242415,0,0,0,0,0,0,6.69696969697051e-06,0.000306939393939392,-0.409320272727269,0,0,0,0,0,0,5.52727272727287e-05,0.000287363636363637,-0.217951000000002,0,0,0,0,0,0,6.73094582185568e-07,8.14104683195588e-06,0.0122091610651968,6.82736455463776e-07,8.6372819100088e-07,-0.000726458861341019,3.57483930211155e-07,4.850321395776e-07,0.00162980101010071,-7.08448117538958e-07,3.053259871441e-07,-0.00421027190082667,5.9853076216722e-07,8.28741965105638e-07,-4.39635445359441e-05,-1.78420569329734e-07,2.97006427915512e-06,0.00141238292010978,-4.23324150597326e-08,3.58714416896232e-06,-0.00993641258034913,1.38677685950404e-06,2.39182736455466e-06,-0.010563240679522,0,0,0,5.9853076216722e-07,8.28741965105638e-07,-4.39635445359441e-05,-2.93489439853087e-06,-9.71864095500457e-06,-0.000128235812672623,-2.8544536271809e-05,-1.29858585858587e-05,0.0212047239669424,0,0,0,0,0,0,-1.51827364554628e-06,-1.32102846648315e-06,-0.00611443452708897,0,0,0,0,0,0,1.97153351698858e-07,-6.0009182736451e-07,-0.00233334747474786,0,0,0,0,0,0
"18:17:6.303",0.595764,0.377081,3141.545898,0.601218,0.387796,3034.175537,0.600823,0.485841,3063.131348,0.600142,0.545341,3047.617432,0.601117,0.412701,3041.479004,0.636496,0.415258,3021.175537,0.651216,0.495344,3045.379395,0.648816,0.570123,2997.031982,-1,-1,-1,0.601117,0.412701,3041.479004,0.565861,0.415153,3048.26123,0.579893,0.494244,2997.881348,-1,-1,-1,-1,-1,-1,0.623847,0.557399,3035.675781,-1,-1,-1,-1,-1,-1,0.576425,0.5562,3061.720703,-1,-1,-1,-1,-1,-1,1.82812499999983e-05,0.000338,0.540298437499999,4.77812500000001e-05,5.88124999999998e-05,-0.018897999999993,2.32187500000015e-05,7.63750000000001e-05,-0.271186812500005,-5.28125000000268e-06,8.08749999999976e-05,-0.335556031249993,4.14999999999999e-05,5.90937499999993e-05,-0.0835265937500083,-9.31250000000064e-06,0.000152843750000001,0.018890374999998,2.88124999999993e-05,0.000151687500000001,-0.341941812499996,-1.68125000000012e-05,0.000180062500000001,0.136047343749993,0,0,0,4.14999999999999e-05,5.90937499999993e-05,-0.0835265937500083,-0.000131093750000002,-0.00029065625,-0.0742416562499955,-3.42499999999996e-05,-0.000320156249999998,-0.0380477812500004,0,0,0,0,0,0,1.56250000001024e-07,0.0001338125,-0.509490968750001,0,0,0,0,0,0,-1.16562500000021e-05,0.000115125000000001,-0.311363218750003,0,0,0,0,0,0,-1.40408972537887e-06,-1.32670454545454e-06,-0.0274917003432762,-3.72366240530326e-07,1.04717092803032e-06,-0.000620617424241899,-8.37861032196882e-07,3.8861268939394e-07,0.000443943359374917,-1.0229936079547e-06,3.11434659090826e-07,-0.00494417995383488,-4.89109848484904e-07,1.02849786931813e-06,-0.000266132191051652,-1.90181107954543e-06,2.31140506628794e-06,-0.000105799834280337,-5.25745738636392e-07,1.90974195075763e-06,-0.00297120720880651,-1.06800426136361e-06,1.40725615530306e-06,-0.00546929418205544,0,0,0,-4.89109848484904e-07,1.02849786931813e-06,-0.000266132191051652,-7.82111150568184e-06,-1.33169093276515e-05,0.0125547247573394,-7.18584280303025e-06,-1.49736328124999e-05,0.000705639411695035,0,0,0,0,0,0,-2.04397490530296e-07,-5.410215435606e-06,-0.00313033425071037,0,0,0,0,0,0,-2.09153053977284e-06,-5.38245738636363e-06,-0.00291913183593754,0,0,0,0,0,0
"18:17:6.336",0.598915,0.374855,3131.736572,0.601565,0.38951,3030.544678,0.601316,0.486713,3050.716797,0.600087,0.546358,3029.922607,0.601501,0.414432,3035.691162,0.640203,0.409564,3005.527588,0.649613,0.491667,3027.025635,-1,-1,-1,-1,-1,-1,0.601501,0.414432,3035.691162,0.565411,0.416003,3042.440918,0.580657,0.49474,2990.854004,-1,-1,-1,-1,-1,-1,0.624424,0.553568,3021.568604,-1,-1,-1,-1,-1,-1,0.575714,0.551431,3049.297852,-1,-1,-1,-1,-1,-1,9.54848484848489e-05,-6.74545454545456e-05,-0.297252303030305,1.05151515151511e-05,5.19393939393954e-05,-0.110026030303026,1.49393939393929e-05,2.64242424242419e-05,-0.37619851515151,-1.66666666666413e-06,3.08181818181832e-05,-0.536206818181819,1.16363636363618e-05,5.24545454545466e-05,-0.175389151515143,0.000112333333333334,-0.000172545454545456,-0.474180272727277,-4.85757575757582e-05,-0.000111424242424242,-0.556174545454544,-0.0499641212121212,-0.0475794848484849,-90.849454,0,0,0,1.16363636363618e-05,5.24545454545466e-05,-0.175389151515143,-1.36363636363621e-05,2.57575757575763e-05,-0.1763730909091,2.31515151515148e-05,1.50303030303029e-05,-0.212949818181821,0,0,0,0,0,0,1.74848484848466e-05,-0.00011609090909091,-0.427490212121208,0,0,0,0,0,0,-2.15454545454551e-05,-0.000144515151515152,-0.376450030303025,0,0,0,0,0,0,2.33950298438941e-06,-1.22865013774105e-05,-0.0253803254706153,-1.12927571166209e-06,-2.08275941230437e-07,-0.00276145546372829,-2.50889577594201e-07,-1.51365932047752e-06,-0.00318217280762137,1.09532828282986e-07,-1.5168732782368e-06,-0.006080326876722,-9.04958677686002e-07,-2.01188016528868e-07,-0.00278371387167076,3.68623737373741e-06,-9.8602789256199e-06,-0.0149415347796144,-2.3450987144169e-06,-7.97308310376493e-06,-0.00649190099862266,-0.00151355480945822,-0.00144725901056015,-2.75713640435606,0,0,0,-9.04958677686002e-07,-2.01188016528868e-07,-0.00278371387167076,3.55931473829211e-06,9.58829775022959e-06,-0.00309489195936679,1.73943985307619e-06,1.01571682736455e-05,-0.00530006172520668,0,0,0,0,0,0,5.25109044995321e-07,-7.57283057851243e-06,0.00248487141299372,0,0,0,0,0,0,-2.99672865013726e-07,-7.86788337924706e-06,-0.00197232762281883,0,0,0,0,0,0
"18:17:6.365",0.607773,0.36317,3076.759277,0.601822,0.391759,3025.00293,0.601739,0.48954,3038.110352,0.599813,0.549337,3014.098145,0.601801,0.416701,3028.335693,0.638295,0.418819,2999.999023,0.646594,0.501463,2973.165527,-1,-1,-1,-1,-1,-1,0.601801,0.416701,3028.335693,0.562457,0.410015,3045.79541,0.578959,0.487574,2986.606201,-1,-1,-1,-1,-1,-1,0.625635,0.543217,3015.758789,-1,-1,-1,-1,-1,-1,0.575305,0.546777,3050.148926,-1,-1,-1,-1,-1,-1,0.00030544827586207,-0.000402931034482759,-1.89576879310344,8.86206896551558e-06,7.75517241379311e-05,-0.191094758620693,1.45862068965539e-05,9.74827586206886e-05,-0.434704999999996,-9.44827586206884e-06,0.000102724137931033,-0.545671103448277,1.03448275862096e-05,7.82413793103436e-05,-0.253636862068968,-6.57931034482766e-05,0.000319137931034483,-0.190640172413796,-0.000104103448275862,0.000337793103448275,-1.85724510344827,0,0,0,0,0,0,1.03448275862096e-05,7.82413793103436e-05,-0.253636862068968,-0.000101862068965518,-0.000206482758620689,0.115672137931048,-5.85517241379303e-05,-0.000247103448275862,-0.146475965517233,0,0,0,0,0,0,4.17586206896577e-05,-0.000356931034482759,-0.200338448275865,0,0,0,0,0,0,-1.41034482758618e-05,-0.000160482758620691,0.0293473793103344,0,0,0,0,0,0,7.24011818542142e-06,-1.15681547940763e-05,-0.0551212582783839,-5.70028465391559e-08,8.83183799949505e-07,-0.00279547339026436,-1.21788635461735e-08,2.45029366194644e-06,-0.00201746499477537,-2.6833135156568e-07,2.4795157280293e-06,-0.000326354664360618,-4.45357258673183e-08,8.89201167441277e-07,-0.00269819691564914,-6.14229092350381e-06,1.69545995027565e-05,0.00977724483839592,-1.91474795517599e-06,1.54902533059489e-05,-0.0448645019997837,0.00172290073145246,0.00164067189132706,3.13273979310345,0,0,0,-4.45357258673183e-08,8.89201167441277e-07,-0.00269819691564914,-3.04226570100536e-06,-8.00828739235399e-06,0.0100705251324189,-2.81735307894638e-06,-9.03909487262639e-06,0.00229220181602028,0,0,0,0,0,0,8.37026627752106e-07,-8.30483191006375e-06,0.00783281944294288,0,0,0,0,0,0,2.56620905848043e-07,-5.50607141570312e-07,0.0139930141245986,0,0,0,0,0,0
"18:17:6.418",0.604915,0.353539,3006.911133,0.602034,0.390132,3019.183838,0.601948,0.488367,3032.60791,0.599975,0.54806,3001.946289,0.602012,0.415125,3022.587891,0.643013,0.404177,2998.796143,0.631843,0.479794,2905.54541,-1,-1,-1,-1,-1,-1,0.602012,0.415125,3022.587891,0.562755,0.409989,3049.657959,0.578775,0.485454,2960.703369,-1,-1,-1,-1,-1,-1,0.626128,0.534027,3013.575928,-1,-1,-1,-1,-1,-1,0.575218,0.536366,3041.202148,-1,-1,-1,-1,-1,-1,-5.39245283018873e-05,-0.000181716981132075,-1.31788950943396,3.99999999999981e-06,-3.0698113207548e-05,-0.109794188679249,3.94339622641537e-06,-2.21320754716977e-05,-0.103819660377358,3.05660377358482e-06,-2.4094339622641e-05,-0.229280301886792,3.98113207547097e-06,-2.97358490566031e-05,-0.10844909433962,8.90188679245283e-05,-0.000276264150943396,-0.0226958490566004,-0.00027832075471698,-0.000408849056603773,-1.27585126415094,0,0,0,0,0,0,3.98113207547097e-06,-2.97358490566031e-05,-0.10844909433962,5.62264150943435e-06,-4.9056603773634e-07,0.0728782830188669,-3.47169811320683e-06,-4.00000000000002e-05,-0.488732679245287,0,0,0,0,0,0,9.30188679245218e-06,-0.000173396226415093,-0.0411860566037693,0,0,0,0,0,0,-1.64150943396129e-06,-0.00019643396226415,-0.168807132075472,0,0,0,0,0,0,-6.78061894648976e-06,4.17385006322044e-06,0.0109033827107448,-9.17371502927503e-08,-2.04244976123545e-06,0.0015339730177631,-2.00807748493179e-07,-2.2568836621205e-06,0.00624311961552148,2.35941125201013e-07,-2.39280146327687e-06,0.00596963776531105,-1.2006972661771e-07,-2.03730619560277e-06,0.00273939184394997,2.92098059193971e-06,-1.12340015467524e-05,0.00316876081806029,-3.28711898945507e-06,-1.40875879255103e-05,0.0109696950810817,0,0,0,0,0,0,-1.2006972661771e-07,-2.03730619560277e-06,0.00273939184394997,2.02801340518777e-06,3.88664514307459e-06,-0.000807431224758134,1.03924577405139e-06,3.90761223162004e-06,-0.00645767384392556,0,0,0,0,0,0,-6.12391205607651e-07,3.46292090693709e-06,0.00300287531456783,0,0,0,0,0,0,2.35130921545293e-07,-6.78324597046391e-07,-0.00373876436576993,0,0,0,0,0,0
"18:17:6.449",0.604292,0.349291,2993.905518,0.6022,0.386123,3014.220947,0.601913,0.484683,3033.761719,0.600321,0.543915,2993.446533,0.602127,0.411182,3019.165527,0.64078,0.409926,2991.18335,0.62382,0.479872,2873.446533,-1,-1,-1,-1,-1,-1,0.602127,0.411182,3019.165527,0.563344,0.408104,3054.071777,0.578282,0.48138,2941.825195,-1,-1,-1,-1,-1,-1,0.625346,0.532348,3011.879395,-1,-1,-1,-1,-1,-1,0.577487,0.536382,3037.39209,-1,-1,-1,-1,-1,-1,-2.00967741935461e-05,-0.000137032258064515,-0.419535967741937,5.3548387096774e-06,-0.000129322580645161,-0.16009325806452,-1.12903225806475e-06,-0.00011883870967742,0.0372196451612874,1.11612903225793e-05,-0.000133709677419353,-0.27418567741936,3.70967741935407e-06,-0.000127193548387098,-0.110398838709678,-7.20322580645139e-05,0.000185451612903226,-0.245573967741943,-0.000258806451612903,2.51612903225879e-06,-1.0354476451613,0,0,0,0,0,0,3.70967741935407e-06,-0.000127193548387098,-0.110398838709678,1.89999999999984e-05,-6.08064516129023e-05,0.142381225806451,-1.59032258064541e-05,-0.00013141935483871,-0.608973354838708,0,0,0,0,0,0,-2.52258064516149e-05,-5.41612903225802e-05,-0.0547268709677507,0,0,0,0,0,0,7.31935483870957e-05,5.16129032258581e-07,-0.122905096774194,0,0,0,0,0,0,1.09121787446262e-06,1.44144267959872e-06,0.0289791465061944,4.37044745057288e-08,-3.18143443347138e-06,-0.00162255062533134,-1.6362672530581e-07,-3.11956884534588e-06,0.00454965501737566,2.61441501580466e-07,-3.53597863860362e-06,-0.0014485605010506,-8.75660181022242e-09,-3.1437967525966e-06,-6.28949796792854e-05,-5.19519761254975e-06,1.48940568982781e-05,-0.00718961673178525,6.29493648518614e-07,1.32698446979365e-05,0.00775495545127872,0,0,0,0,0,0,-8.75660181022242e-09,-3.1437967525966e-06,-6.28949796792854e-05,4.31527693244002e-07,-1.94567372823116e-06,0.00224203041250272,-4.01017022362815e-07,-2.94901144641001e-06,-0.00387873147075551,0,0,0,0,0,0,-1.11379655626023e-06,3.84628826104879e-06,-0.000436800463354238,0,0,0,0,0,0,2.4140341232599e-06,6.35322875149705e-06,0.00148071081617023,0,0,0,0,0,0
"18:17:6.481",0.603761,0.346241,2986.675049,0.601313,0.383789,3010.850098,0.601805,0.482587,3033.322266,0.600754,0.541615,2988.984863,0.601438,0.408884,3016.526611,0.638232,0.410914,2959.532959,0.618318,0.486918,2882.809814,-1,-1,-1,-1,-1,-1,0.601438,0.408884,3016.526611,0.563951,0.410031,3061.180908,0.577222,0.479192,2921.671875,-1,-1,-1,-1,-1,-1,0.62516,0.53403,3000.909668,-1,-1,-1,-1,-1,-1,0.578136,0.53604,3035.19873,-1,-1,-1,-1,-1,-1,-1.65937500000019e-05,-9.53124999999999e-05,-0.225952156250003,-2.77187499999991e-05,-7.29375000000001e-05,-0.105339031249997,-3.37499999999991e-06,-6.54999999999996e-05,-0.0137329062499987,1.35312500000005e-05,-7.18750000000025e-05,-0.13942718749999,-2.15312499999981e-05,-7.1812499999999e-05,-0.0824661250000105,-7.96249999999998e-05,3.08749999999997e-05,-0.98907471874999,-0.0001719375,0.0002201875,0.292602531250012,0,0,0,0,0,0,-2.15312499999981e-05,-7.1812499999999e-05,-0.0824661250000105,1.89687500000008e-05,6.02187499999986e-05,0.222160343749991,-3.31249999999984e-05,-6.8374999999999e-05,-0.629791249999997,0,0,0,0,0,0,-5.81249999999714e-06,5.25624999999988e-05,-0.342803968750005,0,0,0,0,0,0,2.02812500000003e-05,-1.0687500000002e-05,-0.0685424999999924,0,0,0,0,0,0,1.09469506048258e-07,1.30374243951611e-06,0.00604949410912294,-1.03354964717739e-06,1.76203377016127e-06,0.00171106958795385,-7.01864919354736e-08,1.66683467741939e-06,-0.00159226723160269,7.4061239919414e-08,1.93233366935471e-06,0.00421120280998031,-7.88778981854756e-07,1.73065776209684e-06,0.000872897303427108,-2.37273185483937e-07,-4.83051915322582e-06,-0.0232343984690015,2.71465473790322e-06,6.80223034274191e-06,0.0415015680128535,0,0,0,0,0,0,-7.88778981854756e-07,1.73065776209684e-06,0.000872897303427108,-9.76562499926650e-10,3.78203755040315e-06,0.00249309743573561,-5.38180443548261e-07,1.97013608870973e-06,-0.000650559223790276,0,0,0,0,0,0,6.06665826613054e-07,3.33511844758059e-06,-0.00900240930569544,0,0,0,0,0,0,-1.65350932459673e-06,-3.50113407258144e-07,0.00169883114919381,0,0,0,0,0,0
"18:17:6.512",0.603759,0.348852,2977.396729,0.600338,0.386164,3005.073242,0.601514,0.485225,3028.839844,0.601278,0.544796,2991.413818,0.600637,0.4113,3011.068359,0.631829,0.417251,2915.491455,0.624636,0.503547,2898.937256,-1,-1,-1,-1,-1,-1,0.600637,0.4113,3011.068359,0.563816,0.413341,3070.182373,0.576456,0.480078,2917.748779,0.569636,0.406746,2980.909668,0.568306,0.392452,2993.541748,0.627038,0.541572,2973.16626,-1,-1,-1,-1,-1,-1,0.576169,0.537373,3031.544434,-1,-1,-1,-1,-1,-1,-6.45161290305319e-08,8.42258064516121e-05,-0.299300645161287,-3.14516129032241e-05,7.6612903225807e-05,-0.186350193548386,-9.38709677419488e-06,8.50967741935493e-05,-0.144594258064518,1.69032258064506e-05,0.000102612903225806,0.0783533870967697,-2.5838709677421e-05,7.79354838709669e-05,-0.176072645161287,-0.000206548387096776,0.000204419354838709,-1.42069367741936,0.000203806451612901,0.000536419354838708,0.520240064516128,0,0,0,0,0,0,-2.5838709677421e-05,7.79354838709669e-05,-0.176072645161287,-4.3548387096773e-06,0.000106774193548388,0.290369838709686,-2.47096774193563e-05,2.85806451612903e-05,-0.126551483870967,0.0506334193548387,0.0453789032258065,96.1906344516129,0.0505905161290323,0.0449178064516129,96.5981209032258,6.05806451612882e-05,0.000243290322580647,-0.894948645161284,0,0,0,0,0,0,-6.34516129032239e-05,4.30000000000009e-05,-0.117880516129037,0,0,0,0,0,0,5.33201092611978e-07,5.79155827263265e-06,-0.00236608028746078,-1.20414932362098e-07,4.8242065556712e-06,-0.00261326329994801,-1.93938605619193e-07,4.85796045785642e-06,-0.00422133392950061,1.08773413111293e-07,5.62864203954221e-06,0.00702517982570193,-1.38950312174933e-07,4.83058012486987e-06,-0.0030195651664928,-4.09430280957342e-06,5.59820499479708e-06,-0.0139231922151411,1.21207726326742e-05,1.02010275754422e-05,0.00734314623439086,0,0,0,0,0,0,-1.38950312174933e-07,4.83058012486987e-06,-0.0030195651664928,-7.52373829344453e-07,1.50178850156095e-06,0.00220030628902244,2.71462018730392e-07,3.12760145681578e-06,0.0162335408428719,0.0016333361082206,0.00146383558792924,3.10292369198751,0.00163195213319459,0.00144896149843913,3.11606841623309,2.14171436004146e-06,6.15251040582735e-06,-0.0178111185939123,0,0,0,0,0,0,-2.70106009365239e-06,1.73185483870977e-06,-0.00159154890738855,0,0,0,0,0,0
