"time","head_x","head_y","head_z","neck_x","neck_y","neck_z","torso_x","torso_y","torso_z","waist_x","waist_y","waist_z","left_collar_x","left_collar_y","left_collar_z","left_shoulder_x","left_shoulder_y","left_shoulder_z","left_elbow_x","left_elbow_y","left_elbow_z","left_wrist_x","left_wrist_y","left_wrist_z","left_hand_x","left_hand_y","left_hand_z","right_collar_x","right_collar_y","right_collar_z","right_shoulder_x","right_shoulder_y","right_shoulder_z","right_elbow_x","right_elbow_y","right_elbow_z","right_wrist_x","right_wrist_y","right_wrist_z","right_hand_x","right_hand_y","right_hand_z","left_hip_x","left_hip_y","left_hip_z","left_knee_x","left_knee_y","left_knee_z","left_ankle_x","left_ankle_y","left_ankle_z","right_hip_x","right_hip_y","right_hip_z","right_knee_x","right_knee_y","right_knee_z","right_ankle_x","right_ankle_y","right_ankle_z","v_time","v_head_x","v_head_y","v_head_z","v_neck_x","v_neck_y","v_neck_z","v_torso_x","v_torso_y","v_torso_z","v_waist_x","v_waist_y","v_waist_z","v_left_collar_x","v_left_collar_y","v_left_collar_z","v_left_shoulder_x","v_left_shoulder_y","v_left_shoulder_z","v_left_elbow_x","v_left_elbow_y","v_left_elbow_z","v_left_wrist_x","v_left_wrist_y","v_left_wrist_z","v_left_hand_x","v_left_hand_y","v_left_hand_z","v_right_collar_x","v_right_collar_y","v_right_collar_z","v_right_shoulder_x","v_right_shoulder_y","v_right_shoulder_z","v_right_elbow_x","v_right_elbow_y","v_right_elbow_z","v_right_wrist_x","v_right_wrist_y","v_right_wrist_z","v_right_hand_x","v_right_hand_y","v_right_hand_z","v_left_hip_x","v_left_hip_y","v_left_hip_z","v_left_knee_x","v_left_knee_y","v_left_knee_z","v_left_ankle_x","v_left_ankle_y","v_left_ankle_z","v_right_hip_x","v_right_hip_y","v_right_hip_z","v_right_knee_x","v_right_knee_y","v_right_knee_z","v_right_ankle_x","v_right_ankle_y","a_time","a_head_x","a_head_y","a_head_z","a_neck_x","a_neck_y","a_neck_z","a_torso_x","a_torso_y","a_torso_z","a_waist_x","a_waist_y","a_waist_z","a_left_collar_x","a_left_collar_y","a_left_collar_z","a_left_shoulder_x","a_left_shoulder_y","a_left_shoulder_z","a_left_elbow_x","a_left_elbow_y","a_left_elbow_z","a_left_wrist_x","a_left_wrist_y","a_left_wrist_z","a_left_hand_x","a_left_hand_y","a_left_hand_z","a_right_collar_x","a_right_collar_y","a_right_collar_z","a_right_shoulder_x","a_right_shoulder_y","a_right_shoulder_z","a_right_elbow_x","a_right_elbow_y","a_right_elbow_z","a_right_wrist_x","a_right_wrist_y","a_right_wrist_z","a_right_hand_x","a_right_hand_y","a_right_hand_z","a_left_hip_x","a_left_hip_y","a_left_hip_z","a_left_knee_x","a_left_knee_y","a_left_knee_z","a_left_ankle_x","a_left_ankle_y","a_left_ankle_z","a_right_hip_x","a_right_hip_y","a_right_hip_z","a_right_knee_x","a_right_knee_y","a_right_knee_z","a_right_ankle_x","a_right_ankle_y"
"18:17:34.672",0.608095,0.358938,3070.272461,0.618093,0.389936,3040.267822,0.606918,0.484076,3085.010498,0.604925,0.542136,3057.27124,0.615205,0.414265,3051.706055,0.6556,0.413575,3008.052002,0.666767,0.497113,2985.149414,-1,-1,-1,-1,-1,-1,0.615205,0.414265,3051.706055,0.578466,0.405132,3078.156006,0.576012,0.484055,3167.760254,0.550708,0.546102,3118.662109,-1,-1,-1,0.631855,0.530841,3057.702637,-1,-1,-1,-1,-1,-1,0.581255,0.534047,3120.867676,-1,-1,-1,-1,-1,-1,-0.000195933333333331,-1.0833333333334e-05,-0.0983073000000028,-6.49000000000011e-05,-6.03666666666669e-05,-0.106062833333347,-0.000136833333333334,-4.7833333333334e-05,-0.259773766666664,-9.0333333333333e-05,-4.59333333333367e-05,-0.536499033333333,-8.3033333333334e-05,-6.18333333333332e-05,-0.147355133333334,-5.22666666666671e-05,-5.39999999999985e-05,0.157666033333332,-0.0001695,-2.53333333333328e-05,0.134733066666665,0,0,0,0,0,0,-8.3033333333334e-05,-6.18333333333332e-05,-0.147355133333334,-7.38666666666665e-05,-5.60000000000005e-05,0.733829766666668,0.000375133333333333,5.44666666666675e-05,0.244693999999996,-0.000165033333333335,-0.000232000000000003,0.1046468,0,0,0,-9.08999999999975e-05,-0.000431733333333332,-0.00360513333333377,0,0,0,0,0,0,-7.17666666666691e-05,-0.000350166666666666,-0.060929366666672,0,0,0,0,0,0,-1.86349206349084e-07,-1.56873015873017e-06,-0.0139530633333334,-3.46190476190597e-07,-1.46365079365083e-06,-0.00376003730158804,-3.63492063491765e-08,-1.53730158730166e-06,-0.00278672936507916,9.10793650793619e-07,-1.54444444444462e-06,-0.00431350015873026,-2.58253968254046e-07,-1.46682539682538e-06,-0.00348861396825402,4.59682539682506e-07,-5.58095238095162e-07,0.0280678020634922,-5.40476190476242e-07,-2.29301587301585e-06,0.0170957336507937,0.00159456761904762,0.00149810285714286,2.83993187333333,0,0,0,-2.58253968254046e-07,-1.46682539682538e-06,-0.00348861396825402,-1.31841269841269e-06,-2.6752380952381e-06,0.0555666007936506,9.52444444444449e-06,-2.76825396825374e-07,0.0179172085714285,-1.54873015873021e-06,-8.49619047619061e-06,0.0199698114285714,0,0,0,-4.31904761904617e-07,-5.67396825396814e-06,0.0195682593650795,0,0,0,0,0,0,2.0839682539681e-06,-2.93126984126981e-06,0.00577640587301551,0,0,0,0,0,0
"18:17:34.701",0.601652,0.359178,3055.785156,0.616156,0.388156,3034.355225,0.605107,0.483095,3071.001953,0.603665,0.541447,3043.200684,0.613317,0.412551,3043.688232,0.653956,0.411122,2985.713135,0.666163,0.494305,2996.043701,-1,-1,-1,-1,-1,-1,0.613317,0.412551,3043.688232,0.576086,0.403441,3055.784424,0.571726,0.4813,3155.670654,0.555644,0.54926,3112.302734,-1,-1,-1,0.630092,0.531121,3048.040771,-1,-1,-1,-1,-1,-1,0.579935,0.533735,3105.214111,-1,-1,-1,-1,-1,-1,-0.000222172413793106,8.27586206896614e-06,-0.499562241379314,-6.67931034482747e-05,-6.13793103448277e-05,-0.203882655172414,-6.24482758620692e-05,-3.38275862068969e-05,-0.483053275862074,-4.34482758620703e-05,-2.37586206896531e-05,-0.485191586206901,-6.51034482758621e-05,-5.91034482758618e-05,-0.276476655172418,-5.66896551724131e-05,-8.45862068965531e-05,-0.770305758620688,-2.08275862068982e-05,-9.68275862068977e-05,0.37566506896552,0,0,0,0,0,0,-6.51034482758621e-05,-5.91034482758618e-05,-0.276476655172418,-8.20689655172431e-05,-5.83103448275861e-05,-0.771433862068973,-0.000147793103448276,-9.50000000000003e-05,-0.416882758620682,0.000170206896551726,0.000108896551724138,-0.219288793103448,0,0,0,-6.07931034482783e-05,9.65517241379127e-06,-0.333167793103445,0,0,0,0,0,0,-4.55172413793099e-05,-1.07586206896583e-05,-0.539778103448278,0,0,0,0,0,0,-9.04795877923282e-07,6.58937772493108e-07,-0.0138363772889418,-6.52794292508154e-08,-3.49187475227866e-08,-0.0033730973047954,2.56500198176776e-06,4.82956797463348e-07,-0.00769929342053137,1.61672611969871e-06,7.64645263575297e-07,0.00176922231470455,6.18271898533515e-07,9.41339674990121e-08,-0.00445246627031326,-1.52516845025722e-07,-1.05469678953636e-06,-0.0319990273087593,5.12663495838283e-06,-2.46531906460569e-06,0.00830800007927087,0,0,0,0,0,0,6.18271898533515e-07,9.41339674990121e-08,-0.00445246627031326,-2.82837891399191e-07,-7.96670630201946e-08,-0.0519056423701945,-1.80319460959176e-05,-5.15402298850578e-06,-0.0228129916765751,1.15600079270711e-05,1.1755053507729e-05,-0.0111701928656362,0,0,0,1.03816884661101e-06,1.52202933016249e-05,-0.0113642296472452,0,0,0,0,0,0,9.05152596115832e-07,1.17037257233451e-05,-0.0165120254062623,0,0,0,0,0,0
"18:17:34.734",0.593242,0.366545,3029.397217,0.614345,0.388786,3022.945801,0.606275,0.483584,3052.24585,0.604907,0.542417,3028.600098,0.612251,0.413382,3030.493652,0.652117,0.410988,2979.310791,0.668058,0.492462,2996.746582,-1,-1,-1,-1,-1,-1,0.612251,0.413382,3030.493652,0.575144,0.406165,3045.802246,0.575763,0.484122,3141.411377,0.557629,0.55142,3100.13916,-1,-1,-1,0.63126,0.545447,3017.777344,-1,-1,-1,-1,-1,-1,0.579365,0.544519,3063.54834,-1,-1,-1,-1,-1,-1,-0.000254848484848482,0.000223242424242425,-0.799634515151507,-5.48787878787881e-05,1.90909090909097e-05,-0.34574012121212,3.53939393939411e-05,1.48181818181823e-05,-0.568366757575763,3.76363636363626e-05,2.93939393939402e-05,-0.442442000000001,-3.23030303030306e-05,2.5181818181819e-05,-0.399835757575753,-5.57272727272738e-05,-4.06060606060507e-06,-0.194010424242427,5.74242424242452e-05,-5.58484848484844e-05,0.0212994242424291,0,0,0,0,0,0,-3.23030303030306e-05,2.5181818181819e-05,-0.399835757575753,-2.85454545454545e-05,8.25454545454547e-05,-0.302490242424235,0.000122333333333335,8.55151515151513e-05,-0.432099303030306,6.01515151515156e-05,6.5454545454547e-05,-0.368593151515142,0,0,0,3.53939393939411e-05,0.000434121212121214,-0.917073545454541,0,0,0,0,0,0,-1.7272727272726e-05,0.000326787878787879,-1.26259912121212,0,0,0,0,0,0,-9.90183971375026e-07,6.51413824768056e-06,-0.00909309920521797,3.61039865742019e-07,2.43849149805265e-06,-0.00429871109211229,2.9649156138185e-06,1.47411418257816e-06,-0.00258525702162693,2.4571102878313e-06,1.61068363889677e-06,0.0012954420062697,9.93952059782771e-07,2.55409898356609e-06,-0.00373815461828288,2.91631043981598e-08,2.44016972230145e-06,0.0174634949811594,2.37126753427707e-06,1.24179095025495e-06,-0.0107383528703967,0,0,0,0,0,0,9.93952059782771e-07,2.55409898356609e-06,-0.00373815461828288,1.62192457490268e-06,4.26835755675881e-06,0.0142104127165072,8.18564959944278e-06,5.47015610651974e-06,-0.000461107406352241,-3.33501155758213e-06,-1.31642443241184e-06,-0.00452437449732406,0,0,0,2.91475887400665e-06,1.28626072638613e-05,-0.017694113707609,0,0,0,0,0,0,8.55894366866178e-07,1.02286818023496e-05,-0.0219036672049649,0,0,0,0,0,0
"18:17:34.770",0.596763,0.358181,2991.868164,0.61249,0.387048,3012.674805,0.609263,0.48158,3047.840088,0.61015,0.540455,3020.87915,0.611644,0.411832,3021.815674,0.651284,0.40544,2991.505615,0.666399,0.486939,2991.60498,-1,-1,-1,-1,-1,-1,0.611644,0.411832,3021.815674,0.574814,0.408368,3048.514404,0.574284,0.490639,3065.869629,0.558798,0.561695,3068.619629,0.555704,0.575891,3069.169678,0.635494,0.545051,3029.82666,-1,-1,-1,-1,-1,-1,0.584496,0.545904,3047.716309,-1,-1,-1,-1,-1,-1,9.78055555555555e-05,-0.000232333333333333,-1.04247369444445,-5.15277777777792e-05,-4.82777777777783e-05,-0.285305444444437,8.29999999999997e-05,-5.56666666666668e-05,-0.122382277777774,0.000145638888888889,-5.45000000000005e-05,-0.214470777777769,-1.68611111111118e-05,-4.3055555555557e-05,-0.241054944444449,-2.31388888888881e-05,-0.000154111111111111,0.338745111111115,-4.60833333333355e-05,-0.000153416666666667,-0.142822277777782,0,0,0,0,0,0,-1.68611111111118e-05,-4.3055555555557e-05,-0.241054944444449,-9.16666666666504e-06,6.11944444444447e-05,0.0753377222222172,-4.10833333333336e-05,0.000181027777777778,-2.09838188888889,3.24722222222215e-05,0.000285416666666668,-0.875542527777788,0.043214,0.04377475,85.2824910555556,0.00011761111111111,-1.10000000000017e-05,0.334703222222225,0,0,0,0,0,0,0.000142527777777778,3.84722222222214e-05,-0.439778638888887,0,0,0,0,0,0,9.79594556677883e-06,-1.26548821548822e-05,-0.00674553275813731,9.30836139169139e-08,-1.87135241301911e-06,0.00167874102132451,1.32239057239052e-06,-1.95791245791248e-06,0.0123884577721663,3.00007014590351e-06,-2.33038720538724e-06,0.00633253395061755,4.28942199775524e-07,-1.895482603816e-06,0.00441057814253623,9.05232884399602e-07,-4.16806958473628e-06,0.0147987648709317,-2.87521043771057e-06,-2.71022727272729e-06,-0.00455893616722808,0,0,0,0,0,0,4.28942199775524e-07,-1.895482603816e-06,0.00441057814253623,5.38299663299707e-07,-5.93083613916943e-07,0.0104952212401792,-4.53935185185192e-06,2.65312850729518e-06,-0.0462856273849607,-7.68869248035946e-07,6.11005892255891e-06,-0.0140819271184068,0.00120038888888889,0.00121596527777778,2.36895808487654,2.28381032547691e-06,-1.23644781144782e-05,0.0347715768799102,0,0,0,0,0,0,4.43890291806955e-06,-8.00876823793494e-06,0.0228561245089787,0,0,0,0,0,0
"18:17:34.800",0.602114,0.347867,2982.919922,0.610933,0.382124,3003.272461,0.612346,0.477391,3045.945313,0.614691,0.536053,3013.872559,0.611301,0.406969,3014.2854,0.649096,0.401899,2979.295654,0.666631,0.482215,2993.841553,-1,-1,-1,-1,-1,-1,0.611301,0.406969,3014.2854,0.575971,0.409694,3009.400146,0.58152,0.490537,2951.062012,0.570533,0.564295,2990.191162,0.56837,0.578816,2998.01709,0.641403,0.530939,3007.215576,-1,-1,-1,-1,-1,-1,0.587554,0.530551,3033.354736,-1,-1,-1,-1,-1,-1,0.000178366666666666,-0.000343800000000002,-0.298274733333331,-5.1900000000001e-05,-0.000164133333333333,-0.313411466666669,0.000102766666666665,-0.000139633333333333,-0.0631591666666585,0.000151366666666667,-0.000146733333333334,-0.233553033333343,-1.14333333333327e-05,-0.000162099999999998,-0.251009133333325,-7.29333333333323e-05,-0.000118033333333334,-0.406998700000001,7.73333333333367e-06,-0.000157466666666667,0.0745524333333378,0,0,0,0,0,0,-1.14333333333327e-05,-0.000162099999999998,-0.251009133333325,3.85666666666655e-05,4.41999999999998e-05,-1.3038086,0.000241200000000001,-3.3999999999997e-06,-3.82692056666666,0.000391166666666665,8.66666666666645e-05,-2.61428223333332,0.000422200000000002,9.74999999999985e-05,-2.37175293333335,0.000196966666666665,-0.000470399999999997,-0.753702800000004,0,0,0,0,0,0,0.000101933333333334,-0.000511766666666665,-0.478719100000005,0,0,0,0,0,0,2.68537037037037e-06,-3.71555555555562e-06,0.0248066320370373,-1.2407407407394e-08,-3.86185185185182e-06,-0.000936867407407741,6.58888888888838e-07,-2.79888888888888e-06,0.00197410370370385,1.90925925925947e-07,-3.07444444444445e-06,-0.000636075185185813,1.80925925925968e-07,-3.96814814814805e-06,-0.000331806296295848,-1.6598148148148e-06,1.20259259259257e-06,-0.0248581270370372,1.79388888888897e-06,-1.35000000000007e-07,0.00724582370370399,0,0,0,0,0,0,1.80925925925968e-07,-3.96814814814805e-06,-0.000331806296295848,1.59111111111102e-06,-5.66481481481498e-07,-0.045971544074074,9.40944444444447e-06,-6.14759259259258e-06,-0.0576179559259258,1.19564814814814e-05,-6.6250000000001e-06,-0.0579579901851845,-0.00142639333333333,-0.00145590833333333,-2.92180813296296,2.64518518518516e-06,-1.53133333333332e-05,-0.036280200740741,0,0,0,0,0,0,-1.35314814814814e-06,-1.83412962962962e-05,-0.0012980153703706,0,0,0,0,0,0
"18:17:34.830",0.605443,0.343303,2974.059082,0.610636,0.37918,2993.12207,0.612855,0.474132,3035.218262,0.614927,0.533226,3011.085693,0.611218,0.404101,3004.057373,0.645252,0.408734,2986.13916,0.667689,0.486707,2988.09668,-1,-1,-1,-1,-1,-1,0.611218,0.404101,3004.057373,0.577313,0.410409,2987.602051,0.587854,0.48667,2886.077637,0.577907,0.562934,2934.550293,-1,-1,-1,0.641946,0.537012,2989.537109,-1,-1,-1,-1,-1,-1,0.588382,0.538273,3030.950684,-1,-1,-1,-1,-1,-1,0.000110966666666664,-0.000152133333333332,-0.295361333333328,-9.89999999999972e-06,-9.81333333333334e-05,-0.338346366666671,1.69666666666698e-05,-0.000108633333333334,-0.357568366666677,7.86666666666713e-06,-9.42333333333341e-05,-0.0928955333333306,-2.76666666666481e-06,-9.56000000000012e-05,-0.340934233333337,-0.000128133333333332,0.000227833333333333,0.228116866666672,3.52666666666668e-05,0.000149733333333333,-0.19149576666667,0,0,0,0,0,0,-2.76666666666481e-06,-9.56000000000012e-05,-0.340934233333337,4.47333333333318e-05,2.3833333333334e-05,-0.72660316666667,0.000211133333333332,-0.0001289,-2.16614583333333,0.0002458,-4.53666666666649e-05,-1.85469563333334,-0.052279,-0.0526272,-99.9672363333333,1.81000000000024e-05,0.000202433333333333,-0.589282233333339,0,0,0,0,0,0,2.7599999999998e-05,0.0002574,-0.0801350666666622,0,0,0,0,0,0,-2.24666666666675e-06,6.38888888888899e-06,9.71133333334558e-05,1.40000000000004e-06,2.19999999999998e-06,-0.000831163333333381,-2.85999999999984e-06,1.03333333333332e-06,-0.00981364000000061,-4.78333333333334e-06,1.74999999999999e-06,0.00468858333333376,2.88888888888931e-07,2.21666666666657e-06,-0.00299750333333375,-1.83999999999999e-06,1.15288888888889e-05,0.0211705188888891,9.1777777777777e-07,1.024e-05,-0.00886827333333359,0,0,0,0,0,0,2.88888888888931e-07,2.21666666666657e-06,-0.00299750333333375,2.05555555555545e-07,-6.78888888888858e-07,0.0192401811111111,-1.0022222222223e-06,-4.18333333333335e-06,0.0553591577777777,-4.8455555555555e-06,-4.40111111111098e-06,0.0253195533333327,-0.00175670666666667,-0.00175749,-3.25318278,-5.96222222222208e-06,2.24277777777777e-05,0.00548068555555549,0,0,0,0,0,0,-2.47777777777785e-06,2.56388888888888e-05,0.0132861344444447,0,0,0,0,0,0
"18:17:34.860",0.607394,0.344123,2972.420898,0.610306,0.380608,2984.112305,0.612991,0.474829,3031.743408,0.615069,0.533942,3006.029541,0.611017,0.405558,2996.578857,0.647521,0.403202,2974.248047,0.667404,0.482635,2971.47998,-1,-1,-1,-1,-1,-1,0.611017,0.405558,2996.578857,0.578751,0.415114,2990.769775,0.581955,0.497409,2952.338379,0.576307,0.57459,2917.109375,-1,-1,-1,0.642192,0.528312,2995.420654,-1,-1,-1,-1,-1,-1,0.588073,0.532892,3027.739746,-1,-1,-1,-1,-1,-1,6.50333333333345e-05,2.73333333333329e-05,-0.0546061333333455,-1.0999999999998e-05,4.75999999999995e-05,-0.300325499999993,4.53333333333047e-06,2.32333333333334e-05,-0.115828466666668,4.73333333333252e-06,2.38666666666683e-05,-0.168538400000004,-6.70000000000022e-06,4.85666666666662e-05,-0.249283866666671,7.56333333333322e-05,-0.000184399999999999,-0.396370433333338,-9.49999999999932e-06,-0.000135733333333334,-0.553890000000001,0,0,0,0,0,0,-6.70000000000022e-06,4.85666666666662e-05,-0.249283866666671,4.7933333333335e-05,0.000156833333333332,0.105590800000012,-0.000196633333333333,0.000357966666666667,2.2086914,-5.33333333333312e-05,0.000388533333333333,-0.581363933333326,0,0,0,8.19999999999895e-06,-0.000290000000000001,0.196118166666671,0,0,0,0,0,0,-1.03000000000001e-05,-0.000179366666666666,-0.107031266666657,0,0,0,0,0,0,-1.53111111111098e-06,5.98222222222216e-06,0.00802517333333273,-3.66666666666108e-08,4.85777777777776e-06,0.0012673622222226,-4.14444444444643e-07,4.39555555555557e-06,0.00805799666666695,-1.04444444444487e-07,3.93666666666675e-06,-0.0025214288888891,-1.31111111111181e-07,4.80555555555558e-06,0.0030550122222222,6.79222222222214e-06,-1.37411111111111e-05,-0.0208162433333337,-1.4922222222222e-06,-9.51555555555557e-06,-0.0120798077777777,0,0,0,0,0,0,-1.31111111111181e-07,4.80555555555558e-06,0.0030550122222222,1.06666666666773e-07,4.43333333333327e-06,0.0277397988888894,-1.35922222222222e-05,1.62288888888889e-05,0.145827907777778,-9.97111111111103e-06,1.44633333333333e-05,0.0424443900000006,0.00174263333333333,0.00175424,3.33224121111111,-3.30000000000114e-07,-1.64144444444445e-05,0.0261800133333337,0,0,0,0,0,0,-1.26333333333327e-06,-1.45588888888889e-05,-0.000896539999999832,0,0,0,0,0,0
"18:17:34.892",0.608964,0.348861,2972.312744,0.61087,0.385335,2975.407227,0.610648,0.480721,3023.047119,0.611212,0.540199,3003.358154,0.610812,0.410379,2987.769287,0.643661,0.417343,2962.104248,0.67095,0.493135,2954.652344,-1,-1,-1,-1,-1,-1,0.610812,0.410379,2987.769287,0.582113,0.42145,2956.073486,0.575523,0.504562,2986.044189,0.57676,0.579365,2911.050293,-1,-1,-1,0.638678,0.539487,2982.876709,-1,-1,-1,-1,-1,-1,0.584129,0.540158,3024.635986,-1,-1,-1,-1,-1,-1,4.90624999999988e-05,0.000148062499999999,-0.00337981250000041,1.76250000000003e-05,0.000147718749999999,-0.272033687499999,-7.32187499999995e-05,0.000184125,-0.271759031249999,-0.00012053125,0.000195531249999999,-0.0834808437499959,-6.40625000000034e-06,0.000150656250000001,-0.275299062499997,-0.000120624999999999,0.00044190625,-0.379493718749998,0.000110812500000002,0.000328125,-0.525863625,0,0,0,0,0,0,-6.40625000000034e-06,0.000150656250000001,-0.275299062499997,0.000105062499999999,0.000198,-1.08425903125001,-0.000201,0.000223531249999999,1.05330656250001,1.41562500000011e-05,0.000149218749999999,-0.189346312500007,0,0,0,-0.000109812500000001,0.000349218750000001,-0.391998281249997,0,0,0,0,0,0,-0.000123249999999998,0.0002270625,-0.0969925000000131,0,0,0,0,0,0,-4.99088541666743e-07,3.77278645833331e-06,0.00160082252604203,8.94531249999948e-07,3.1287109375e-06,0.000884119140624822,-2.42975260416656e-06,5.02786458333334e-06,-0.00487283014322909,-3.91451822916664e-06,5.36451822916657e-06,0.00265804863281274,9.17968749999654e-09,3.1902994791667e-06,-0.000812974869791431,-6.13307291666661e-06,1.95720703125e-05,0.000527397330729358,3.75976562500003e-06,1.44955729166667e-05,0.000875824218750054,0,0,0,0,0,0,9.17968749999654e-09,3.1902994791667e-06,-0.000812974869791431,1.78528645833326e-06,1.28645833333338e-06,-0.0371828072265633,-1.36458333333339e-07,-4.20110677083337e-06,-0.0361057761718746,2.10904947916663e-06,-7.47858072916669e-06,0.0122505506510412,0,0,0,-3.68789062499998e-06,1.99755859375001e-05,-0.0183786389973959,0,0,0,0,0,0,-3.52968749999994e-06,1.27009114583333e-05,0.000313711458332625,0,0,0,0,0,0
"18:17:34.924",0.605581,0.359749,3008.947754,0.611523,0.391081,2965.256592,0.608995,0.486035,3010.554688,0.607977,0.545819,2996.988281,0.610855,0.416195,2977.104004,0.645412,0.419956,2961.802734,0.67108,0.496534,2917.364746,-1,-1,-1,-1,-1,-1,0.610855,0.416195,2977.104004,0.578719,0.422091,2968.203125,0.570864,0.505001,2969.324951,0.57284,0.581694,2928.394043,-1,-1,-1,0.634794,0.559379,2972.468506,-1,-1,-1,-1,-1,-1,0.582616,0.563672,3017.27124,-1,-1,-1,-1,-1,-1,-0.000105718749999997,0.00034025,1.1448440625,2.04062500000005e-05,0.000179562500000001,-0.317207343749999,-5.16562500000005e-05,0.0001660625,-0.39038846874999,-0.00010109375,0.000175625000000002,-0.199058531250003,1.34375000000048e-06,0.00018175,-0.333290093750009,5.47187499999983e-05,8.16562499999993e-05,-0.00942231250000702,4.06249999999886e-06,0.00010621875,-1.1652374375,0,0,0,0,0,0,1.34375000000048e-06,0.00018175,-0.333290093750009,-0.0001060625,2.00312500000001e-05,0.379051218750007,-0.000145593749999999,1.37187500000024e-05,-0.522476187500004,-0.000122500000000001,7.27812500000008e-05,0.5419921875,0,0,0,-0.000121375,0.000621624999999997,-0.325256343749999,0,0,0,0,0,0,-4.72812499999996e-05,0.000734812499999998,-0.230148312499992,0,0,0,0,0,0,-4.83691406249988e-06,6.00585937500004e-06,0.03588199609375,8.69140625000056e-08,9.95117187500047e-07,-0.00141167675781251,6.73828124999969e-07,-5.64453125000022e-07,-0.0037071699218747,6.07421875000011e-07,-6.2207031249989e-07,-0.00361180273437522,2.42187500000025e-07,9.71679687499969e-07,-0.00181221972656287,5.47949218749992e-06,-1.12578125e-05,0.0115647314453122,-3.33593750000008e-06,-6.93457031250002e-06,-0.0199804316406249,0,0,0,0,0,0,2.42187500000025e-07,9.71679687499969e-07,-0.00181221972656287,-6.59765624999998e-06,-5.56152343750001e-06,0.0457284453125006,1.73144531250002e-06,-6.55664062499989e-06,-0.0492432109375005,-4.27050781250007e-06,-2.38867187499995e-06,0.0228543281250002,0,0,0,-3.61328124999982e-07,8.51269531249987e-06,0.00208568554687494,0,0,0,0,0,0,2.37402343749996e-06,1.58671874999999e-05,-0.00416111914062434,0,0,0,0,0,0
"18:17:34.958",-1,-1,-1,0.612215,0.395372,2954.724121,0.60694,0.490452,2990.59082,0.605009,0.550598,2978.014893,0.610818,0.420552,2964.138672,0.647929,0.422518,2933.745605,0.671536,0.501053,2893.560303,-1,-1,-1,-1,-1,-1,0.610818,0.420552,2964.138672,0.576568,0.420961,2948.548096,0.573916,0.504733,2931.695068,0.571155,0.582092,2931.779785,-1,-1,-1,0.630241,0.572548,2950.303955,-1,-1,-1,-1,-1,-1,0.581544,0.576366,2993.200195,-1,-1,-1,-1,-1,-1,-0.0472229705882353,-0.0399926176470588,-88.5278751176471,2.03529411764681e-05,0.000126205882352941,-0.309778558823529,-6.04411764705858e-05,0.000129911764705882,-0.587172588235302,-8.7294117647058e-05,0.000140558823529411,-0.558040823529408,-1.08823529411955e-06,0.000128147058823529,-0.38133329411764,7.40294117647056e-05,7.53529411764708e-05,-0.825209676470583,1.34117647058827e-05,0.000132911764705882,-0.700130676470588,0,0,0,0,0,0,-1.08823529411955e-06,0.000128147058823529,-0.38133329411764,-6.32647058823534e-05,-3.32352941176476e-05,-0.578089088235294,8.97647058823513e-05,-7.88235294117782e-06,-1.10676126470588,-4.95588235294132e-05,1.17058823529415e-05,0.099580647058835,0,0,0,-0.00013391176470588,0.000387323529411764,-0.651898558823538,0,0,0,0,0,0,-3.1529411764708e-05,0.000373352941176473,-0.70797191176471,0,0,0,0,0,0,-0.00138580152465398,-0.00118626081314879,-2.63743291706315,-1.56790657448159e-09,-1.56931228373706e-06,0.000218493674307939,-2.58380190311333e-07,-1.06325692041521e-06,-0.00578776822015625,4.05871539792402e-07,-1.03135813148797e-06,-0.0105583027141002,-7.15289792388243e-08,-1.57655709342559e-06,-0.00141303530493034,5.6796064013845e-07,-1.8539143598613e-07,-0.0239937459991346,2.74978373702466e-07,7.85088667820078e-07,0.013679610618512,0,0,0,0,0,0,-7.15289792388243e-08,-1.57655709342559e-06,-0.00141303530493034,1.25875865051903e-06,-1.56666306228376e-06,-0.0281511854995677,6.92230752595148e-06,-6.35326557093537e-07,-0.0171848552119377,2.14532871972317e-06,-1.79633434256057e-06,-0.0130121041306225,0,0,0,-3.68728373702353e-07,-6.89121972318332e-06,-0.00960712397275117,0,0,0,0,0,0,4.63289359861516e-07,-1.06311634948095e-05,-0.0140536352724917,0,0,0,0,0,0
