"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18:9:18.455",-4.20750000000011e-05,-0.570367424999995,1.12000000000001e-05,-1.4000000000014e-06,-0.146173099999999,0,0,0,0,-6.42250000000011e-05,1.191278075,0,0,0,0,0,0,0,-1.8524184782609e-06,-0.0181316008423911,3.51739130434797e-07,-6.55108695652241e-07,-0.0072352334782608,0,0,0,0,-2.71377717391308e-06,0.00704370241847818,0,0,0,0,0,0,0
"18:9:18.484",-0.000105137931034482,-1.10400389655173,2.18275862068964e-05,-5.25172413793083e-05,-0.0845484137931039,0,0,0,0,-4.14137931034485e-05,0.36838296551724,0,0,0,0,0,0,0,-2.17458382877519e-06,-0.018401257639715,3.66468489892975e-07,-1.76266349583817e-06,0.00212498917954809,0,0,0,0,7.86593341260433e-07,-0.0283756934304401,0,0,0,0,0,0,0
