"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:54:49.610",0.000379787878787879,-0.579456666666677,0.000302818181818179,0.000185090909090909,0.166097030303028,0.000190848484848486,-8.62121212121208e-05,0.636089878787874,0,0.000245636363636364,0.00293709090908923,-6.23333333333326e-05,0.000201333333333333,-0.196141090909088,9.91212121212128e-05,0.000409424242424241,0.588482484848486,0.000132090909090909,8.76577689116877e-06,-0.0128150055729716,7.06659067160628e-06,2.67882587631813e-06,-0.0226523543586333,7.90031981254876e-08,1.83369747633073e-06,0.0125257403185455,0,4.86881352712072e-06,0.0123536892751972,-1.29536746778122e-06,3.89202368512706e-06,-0.00530946461480005,2.63585700262816e-06,5.04733858965826e-06,0.00667810142174102,3.45207561508496e-06
